,col1,col2,col3
104,西甲-本泽马双响莫德里奇破门 皇马4-0埃尔切,北京时间2月16日凌晨4时，西甲联赛第21轮，皇马主场4-0战胜副班长埃尔切。第8分钟，卡瓦哈尔助攻阿森西奥突入禁区推射破门，皇马1-0。第31分钟，本泽马头球击中罗科手臂，主裁果断判罚点球，随后本泽马亲自操刀主罚命中，皇马2-0。第45分钟，迭戈-冈萨雷斯禁区内绊倒罗德里戈，裁判再次判罚点球，本泽马点射梅开二度，皇马3-0。第80分钟，卡马文加横传，阿森西奥漏给莫德里奇兜射破门，皇马4-0。皇马出场阵容433：13-卢宁/2-卡瓦哈尔（68‘ 16-奥德里奥索拉）、3-米利唐、6-纳乔、4-阿拉巴/15-巴尔韦德（68’ 18-琼阿梅尼）、12-卡马文加、19-塞巴略斯（68‘ 10-莫德里奇）/11-阿森西奥（81’ 33-阿里巴斯）、9-本泽马（78‘ 24-马里亚诺）、21-罗德里戈埃尔切出场阵容352：13-巴迪亚/4-冈萨雷斯（73‘ 24-利罗拉）、3-罗科（58’ 5-贝尔杜）、7-马加兰/40-卡莫纳、8-古蒂（58‘ 24-帕普）、20-贡保、16-费德尔（58’ 11-莫伦特）、23-克雷克/18-恩特卡（66‘ 9-博耶）、19-庞塞(Cinderella),足球
105,欧冠-阿德耶米一条龙破门 多特蒙德1-0切尔西,北京时间2月16日凌晨4：00，欧冠1/8决赛首回合，多特蒙德1-0战胜切尔西。第37分钟，哈弗茨送出妙传，菲利克斯过人后的挑射，击中了横梁。第63分钟，切尔西的角球再次威胁多特蒙德的球门，大黄蜂打出反击，阿德耶米带球从后场一路狂奔70米，完成破门。多特首发：1-科贝尔、4-施洛特贝克、25-聚勒、13-格雷罗、17-沃尔夫（73‘26-莱尔森）、23-埃姆雷-詹、6-厄兹詹、19-布兰特、27-阿德耶米（79’43-吉滕斯）、22-贝林厄姆、9-阿莱（68‘20-莫德斯特）切尔西首发：1-凯帕、26-库利巴利、6-蒂亚戈-席尔瓦、21-奇尔维尔（72‘32-库库雷利亚）、24-里斯-詹姆斯、12-洛夫图斯-奇克、5-恩佐-费尔南德斯、15-穆德里克（72’19-芒特）、22-齐耶赫、11-菲利克斯、29-哈弗茨（Cinderella）,足球
106,大马丁：梅西征服了足球 他无需在英超证明自己,阿根廷门将马丁内斯日前接受了媒体的采访。当被问到梅西有没有可能加盟英超时，马丁内斯说道：“我不认为他还需要踢英超，他早就征服了足球。现在由他自己决定自己要在哪里踢球，但就像我说的，他已经征服了足球，所以他也不需要来到英超向世人证明自己了。”（Cinderella）,足球
107,姆巴佩欧冠脚穿C罗参加设计的球鞋出战,巴黎0-1不敌拜仁，姆巴佩在第57分钟替补登场。本场比赛，姆巴佩穿的是C罗参与设计的NIKE新系列球鞋Mercurial Dream Speed第6代战靴。（Cinderella）,足球
108,久违了！AC米兰时隔10年再在欧冠淘汰赛取胜,欧冠八分之一决赛第一回合，AC米兰主场1-0战胜托特纳姆热刺。据统计，这是球队时隔十年再次在欧冠淘汰赛阶段取得胜利，上一次胜利要追溯至2013年2月13日，当时米兰2-0战胜巴塞罗那。（Cinderella）,足球
109,内马尔为梅西出头 质问帕瓦尔：你疯了吗？,欧冠八分之一决赛第一回合，巴黎主场0-1负于拜仁。梅西在比赛最后时刻被帕瓦尔暴力铲倒，内马尔第一时间找到了帕瓦尔，嘴里念念有词。根据唇语专家的解读，内马尔当时说的是Mais t‘es fou ou quoi ？ 也就是“你疯了吗？”的意思。（Cinderella）,足球
110,姆巴佩：一切还没有结束 我们要带着决心去客场,欧冠，巴黎主场0-1负于拜仁。姆巴佩赛后接受了采访。姆巴佩说：“我们需要朝着积极的方向去看。这是两回合制，现在等于刚刚结束上半场。我们会带着能量和决心前往客场。一切都还没有结束。”“我们只是需要在客场取得进球。我们只有一个球的差距，只要打进一球就会扳平比分，所以我们需要在次回合拿下胜利。我们要做的就是按照球队的风格去比赛，踢好攻势足球，这些是我们知道如何去做的。”（Cinderella）,足球
111,欧联杯夺冠赔率:阿森纳领衔 巴萨曼联列二三位,北京时间2月17日凌晨，本赛季欧联杯淘汰赛附加赛正式拉开大幕，当天将进行8场附加赛首回合的争夺。相关机构给出了最新的欧联杯夺冠赔率，阿森纳1赔4.5领跑赔率榜，巴萨1赔5.5紧随其后，曼联1赔8排名第三，尤文图斯只能屈居第四。从最新的赔率榜单情况来看，由于欧冠小组第三球队的降级，直接打乱了原本的排名。阿森纳仍然是夺冠最大热门，本赛季他们无论在联赛或是欧联杯中都有让人信服的表现。不过近期枪手在联赛中遭遇不顺，不用参加附加赛这让阿森纳可以先专注于联赛，有更多的时间可以找寻状态，毕竟联赛犯错还有机会，杯赛可就不一定了。榜单排名二三位的巴萨和曼联都是近期状态火热的球队，都有实力捧得冠军，但有时候命运就是如此，双方在附加赛早早碰面，只有一只队伍能通往下一关。巴萨在西甲联赛中遥遥领跑，曼联在英超联赛中一路升到第三，甚至有冲击冠军的可能。近些年两队都经历了重建，双方都希望用一个冠军宣告重建的成功。对于曼联相当不利的是，主力中卫马丁内斯的黄牌停赛或许会成为这场强强对话的胜负关键。值得一提的是，曾6次欧联杯夺冠的西甲球队塞维利亚，仅在赔率榜上排名第9，他们也是该项赛事夺冠次数最多的球队。其他球队中，尤文图斯1赔11、阿贾克斯1赔15、皇家贝蒂斯1赔17、皇家社会1赔17、罗马1赔17，均有冲击冠军的可能性。弗赖堡、塞维利亚、勒沃库森、雷恩等均超1赔20。欧联杯淘汰赛附加赛首轮对阵：2月17日 01:45 巴萨vs曼联2月17日 01:45 顿涅茨克矿工vs雷恩2月17日 01:45 阿贾克斯vs柏林联合2月17日 01:45 萨尔茨堡红牛vs罗马2月17日 04:00 尤文vs南特2月17日 04:00 葡萄牙体育vs中日德兰2月17日 04:00 勒沃库森vs摩纳哥2月17日 04:00 塞维利亚vs埃因霍温（萧何）,足球
112,欧冠-迪亚斯头球破门 AC米兰主场1-0热刺,北京时间2月15日凌晨4时，2022-23赛季欧冠1/8决赛首回合，AC米兰1-0战胜热刺。第7分钟，AC米兰长传策动进攻，特奥突破C-罗梅罗的防守，小角度抽射被扑出，迪亚斯头顶脚踢连续两脚补射，终于将球送入网窝，1-0打破僵局。AC米兰首发：1-塔塔鲁萨努、20-卡卢卢、24-克亚尔、28-马利克-佳夫、19-特奥-埃尔南德斯、56-萨勒马克尔斯（77‘30-梅西亚斯）、8-托纳利（85’32-波贝加）、33-克鲁尼奇、10-卜拉欣-迪亚斯（77‘90-德凯特拉雷）、9-吉鲁、17-拉斐尔-莱奥（90’12-雷比奇）热刺首发：20-弗雷泽-福斯特、34-朗格莱（81‘33-本-戴维斯）、15-戴尔、17-克里斯蒂安-罗梅罗、12-埃默松-阿帕雷西多、29-帕普-萨尔、4-斯基普、7-孙兴慜（80’16-丹朱马）、14-佩里西奇、21-库卢塞夫斯基（70‘9-理沙利松）、10-哈里-凯恩（Cinderella）,足球
113,阿森纳延续尴尬传统？曼城或弯道超车重夺榜首,北京时间2月16日凌晨，英超12轮的一场补赛，阿森纳坐镇酋长球场迎战曼城，本场比赛也是英超争冠的天王山之战。目前蓝月军团和榜首的阿森纳只差3分，本场若取胜将以净胜球优势夺回久违的英超榜首。竞彩官方开出的数据显示，曼城客胜为2.15，蓝月军团有望实现弯道超车。还记得球迷们对阿森纳一到后半赛季就掉链子的调侃吗？阿森纳连续两轮联赛只拿到1分，先是客场输给埃弗顿，又在主场战平布伦特福德。虽然布伦特福德的进球存在越位嫌疑，但从比赛过程中看阿森纳的问题依旧不少。首先是进攻端，阿森纳在面对密集防守时并没有太好的办法，而且球队的打法一成不变，容易被对手针对。其次在防守端，阿森纳上轮在高空球的争夺上表现不佳，主力中卫萨利巴10次争顶无一成功，与之对比明显的是布伦特福德前锋伊万托尼14次争顶成功12次，阿森纳的丢球也是源于制空权的丢失。哈兰德目前已经参加了球队合练，健康的哈兰德将对枪手后防造成重大考验。曼城近期的负面消息接踵而至，先是英足总的指控调查，再加联赛0-1不敌热刺，赛后瓜迪奥拉在英超主帅下课赔率中升至第2位。不过这一切最好的回击就是一场胜利，上轮曼城主场3-1完胜阿斯顿维拉。同时在积分上曼城只差阿森纳3分，争冠前景光明。相比于前几场瓜迪奥拉的“整活”，本场瓜帅回归理性，重拾高压传控打法，那支恐怖的曼城似乎有复苏的迹象。值得注意的是，曼城本赛季在客场发挥并不稳定，而且蓝月军团连续2个客场输球，联赛客战big6球队只赢下了切尔西。竞彩官方为本场开出了2.80（胜）、3.15（平）、2.15（负）的赔率组合，从以往强强对话中的数据来看，本场曼城还是得到了不小的青睐。比分赔率中，双方1:1战平的赔付数据为1赔6.5最低，第二低的为曼城1:0和2:1的1赔8.5，而阿森纳1:0和2:1的赔率为1赔9.5，本场比赛注定焦灼，不太容易分出胜负，而总体来看还是曼城更胜一筹。本场最大的看点当然是英超榜首之争，除此之外的诸多看点也值得列举。瓜迪奥拉与阿尔特塔的师徒之战，徒弟还没能在师傅身上讨到任何便宜。阿森纳与曼城近10次交锋输足9场，唯一的胜仗要追溯到2020年的足总杯中。近期英超联赛中VAR的失误屡见不鲜，原本担任本场VAR判罚的约翰-布鲁克斯被大卫-库特取代，VAR会成为胜负关键吗？英超榜首是否会易主，让我们拭目以待！（萧何）,足球
114,欧冠-姆巴佩2个进球无效科曼制胜 大巴黎0-1拜仁,北京时间2月15日凌晨4点，欧冠八分之一决赛第一回合，大巴黎主场0-1负于拜仁。第53分钟，舒波莫廷边路策动进攻，阿方索戴维斯传中，巴黎的后点完全漏人，科曼推射冷静破门。第73分钟，姆巴佩高速突破，随后的单刀射门，被索默用脸挡出，内马尔的第一次补射，被防守球员挡出。内马尔迅速调整，他的第二次射门被索默扑出，越位位置的姆巴佩起到了干扰门将的作用，姆巴佩随后的补射虽然破门，但越位在先。第82分钟，内马尔策动进攻，门德斯高速突破后传中，姆巴佩撞射破门，可惜门德斯接球的瞬间越位，进球再次无效。巴黎圣日耳曼首发：99-多纳鲁马，15-达尼洛-佩雷拉（74’17-维蒂尼亚），4-拉莫斯，5-马尔基尼奥斯，2-阿什拉夫（45’3-金彭贝），25-努诺-门德斯，28-索莱尔（56’7-姆巴佩），6-维拉蒂，33-埃梅里（56’8-法比安-鲁伊斯），30-梅西，10-内马尔拜仁慕尼黑首发：27-索默，22-坎塞洛（45’19-阿方索-戴维斯），2-于帕梅卡诺，4-德里赫特，5-帕瓦尔，8-格雷茨卡，6-基米希，11-科曼（76’7-格纳布里），10-萨内（89’44-斯坦尼西奇），42-穆西亚拉（86’38-赫拉芬贝赫），13-舒波-莫廷（75’25-穆勒）（Cinderella）,足球
115,内马尔：梅西激励着我 我也想在35岁拿世界杯,内马尔：梅西一直激励着我，无论是否拥有世界杯。在巴萨他也一直帮助和鼓励我。显然看到他在34、35岁时夺得世界杯，我也会有些这样的想法。我认为现在还很难说这个，但我希望一切顺利。让我们一年年过，看看一切会怎么发展。（Cinderella）,足球
116,队报：梅西内马尔将首发出战拜仁 姆巴佩替补,《队报》预测了巴黎对拜仁的首发，梅西首发，姆巴佩预计坐替补席待命：门将：多纳鲁马；后卫：阿什拉夫、马尔基尼奥斯、拉莫斯、努诺-门德斯；中场：埃梅里、达尼洛、维拉蒂、索莱尔；前锋：内马尔、梅西。（Cinderella）,足球
117,C罗最近出镜时佩戴的劳力士腕表价值94万,利雅得胜利宣传片，C罗出镜，影片中，这位葡萄牙巨星戴着一款镶满了红宝石和蓝宝石的手表，据《太阳报》介绍，这是劳力士GMT-Master II黄金腕表，价值11.4万英镑，约合94万人民币。（Cinderella）,足球
118,热刺官方：本坦库尔左膝前十字韧带断裂赛季报销,2月13日，热刺官方宣布队内的乌拉圭中场本坦库尔左膝前十字韧带断裂，即将接受手术，本赛季报销。（Cinderella）,足球
119,詹俊：利物浦有上季60%的功力 对皇马还是很难,利物浦2-0战胜埃弗顿。著名评述员詹俊对这场比赛做出了点评：运气回来了，反击质量回来了。如果上半场埃弗顿那次角球进攻，塔科夫斯基的头球不是打在立柱而是进了，利物浦队开球后的紧张情绪可能会蔓延很长一段时间，比赛的走向完全不一样。所幸立刻发动的快速反击破门了，把握住了这个转折点。努涅斯的冲刺与助攻、加克波加盟来的首个入球都让球迷们松了口气，但最欣慰的还是见证着小将巴伊切蒂奇的成长。他意识好防守有硬度，如果在控传方面得到加强，未来是中场可以依赖的人才。范戴克估计下场可以复出了，周末客战纽卡防线压力很大的。如今红军大概只有上季60%的功力。下周主场对皇马，如果状态无法再提升，还是难啊……（Cinderella）,足球
120,FIFA年度最佳阵26人候选名单：梅西、C罗在列,FIFA国际足联-国际足球运动员协会联合举办的2022年度足坛阵容评选，26人候选名单出炉。门将：库尔图瓦、埃米利亚诺-马丁内斯、阿利森后卫：坎塞洛、阿方索-戴维斯、范迪克、格瓦迪奥尔、阿什拉夫、特奥、吕迪格、蒂亚戈-席尔瓦中场：贝林厄姆、卡塞米罗、德布劳内、恩佐、加维、莫德里奇、佩德里、巴尔韦德前锋：本泽马、哈兰德、莱万、姆巴佩、梅西、内马尔、C罗（Cinderella）,足球
121,卢卡库恐遭退货 状态低迷与队友发生口角,国米0-0战平桑普。卢卡库本场首发出场，踢了66分钟，2次射门没有进球。在比赛中，巴雷拉因为卢卡库的一次丢球，在场上抱怨。卢卡库也予以了回击，与巴雷拉发生了口角。《天空体育》称，国际米兰在今年夏天可能会将卢卡库退回切尔西。本赛季，卢卡库出场了12场，只有2球1助。（Cinderella）,足球
122,巴黎拜仁上演18亿欧元对决 数据示好德甲霸主,"北京时间2月15日凌晨，欧冠1/8决赛开战，巴黎圣日耳曼将在主场迎战拜仁慕尼黑，两支球队身价合计超18亿欧元，堪称决赛级水平的终极PK提前上演！竞彩官方为本场比赛开出数据，2.49(巴黎) 3.35(平局) 2.28(拜仁)，出征客场的拜仁占据优势。主队大巴黎是法甲领头羊，联赛23轮过后手握5分优势，不过近期他们受伤病影响比较严重，先后负于马赛和摩纳哥，法国杯赛场也止步于16强。大巴黎锋线实力强劲，姆巴佩、梅西、内马尔组成的三叉戟火力共振，包揽全队近7成的进球。而本场对阵拜仁，姆巴佩因伤出战成疑，梅西也已因腿筋伤势休战了2场，进攻实力大打折扣。不过根据最新消息，王牌姆巴佩目前已经恢复了跟队训练，将大概率出现在对阵拜仁的大名单中。客队拜仁目前领跑德甲，但仅领先身后的柏林联合1分。世界杯结束后，球队在联赛遭遇一波3连平局，丢掉了不少分数。不过好在调整及时，目前各项赛事3连胜，不至让联赛榜首易主，加上之前他们在欧冠小组6战全胜的出色表现，还有其令人生畏的阵容深度，整体状态还是要优于目前的大巴黎。比分赔率方面，拜仁2-1赢球赔率最低为1赔8.5，其次是2-0与1-0取胜分别为1赔11、1赔15；大巴黎方面，赢球最低赔为2-1的1赔9；双方平局的最低赔为1-1的1赔7.5。综合来看，比分赔付数据并未拉开，比赛场面注定胶着，大概率是拜仁客场取分格局。在欧冠赛场，两支豪门球队有过多次交锋，但总体还是拜仁稍占优势。19-20赛季欧冠，两队曾在决赛狭路相逢，当时拜仁1-0取胜，大巴黎无缘队史首座欧冠奖杯，想必也是许多巴黎球迷心中的痛。昔日""决赛""再上演，结果如何我们拭目以待！（小桐）",足球
123,英超-萨拉赫破门加克波处子球 利物浦2-0埃弗顿,北京时间2月14日凌晨4点，2022-23赛季英超联赛第23轮，利物浦主场2-0战胜埃弗顿。第36分钟，努涅斯从后场带球奔袭，来到前场左侧后45度挑传中路，禁区内的萨拉赫不停球直接挑射，皮球越过出击的皮克福德入网，利物浦1-0领先埃弗顿。第49分钟，萨拉赫在前场送直塞，阿诺德前插到禁区内，他接到直塞低平球传后点，包抄到位的加克波近距离推射空门得手，利物浦2-0埃弗顿。这是加克波冬窗加盟利物浦后的处子球。利物浦首发：1-阿利森，66-阿诺德，2-乔-戈麦斯，32-马蒂普，26-罗伯逊，3-法比尼奥，14-亨德森（79’7-米尔纳），43-巴伊切蒂奇（89’8-凯塔），11-萨拉赫（89’19-埃利奥特），18-加克波（79’9-菲尔米诺），27-努涅斯（69’20-若塔）埃弗顿首发：1-皮克福德，19-米科连科，30-考迪，2-塔科夫斯基，23-科尔曼，27-盖耶，8-奥纳纳（77’26-汤姆-戴维斯），16-杜库雷，17-伊沃比，7-麦克尼尔（77’20-莫派），50-西姆斯（60’11-格雷）（Cinderella）,足球
124,意甲-狂射25脚无果劳塔罗哑火 国际米兰0-0桑普,北京时间2月14日凌晨3：45，意甲第22轮，国米0-0战平桑普多利亚。第4分钟，劳塔罗禁区内打门被没收。第26分钟，卢卡库头球顶高。全场，国米狂射25脚，但绝对机会并不多，最终0-0战平。国米首发：24-奥纳纳、37-什克里尼亚尔、6-德弗里、15-阿切尔比、36-达米安（66‘2-邓弗里斯）、23-巴雷拉（66’77-布罗佐维奇）、20-恰尔汗奥卢、22-姆希塔良（90‘45-卡博尼）、8-戈森斯（46’32-迪马尔科）、90-卢卡库（66‘9-哲科）、10-劳塔罗桑普首发：1-奥德罗、21-穆里略、17-怒丁克、2-阿米奥尼、59-扎诺利（85‘36-保莱蒂）、80-屈桑斯（59’11-萨比里）、20-温克斯、3-奥杰洛、7-久里契奇（72‘8-林孔）、23-加比亚迪尼（72’29-穆鲁）、10-兰莫斯（85‘27-夸利亚雷拉）（Cinderella）,足球
125,荷甲第21轮 榜首四强均取胜,荷兰足球甲级联赛第21轮全面打响，榜首球队费耶诺德、阿尔克马尔、阿贾克斯、埃因霍温均取胜。海伦芬1-2费耶诺德上半场，费耶诺德连下两城：第22分钟，费耶诺德角球机会，海特勒伊达抢点得分。第34分钟，魏费尔直塞，希门尼斯右路起脚破门；下半场，海伦芬范奥特莱世界波扳回一城。费耶诺德2-1客场战胜海伦芬。埃因霍温6-0格罗宁根第27分钟，哈维-西蒙斯助攻吕克-德容首开纪录。下半场，埃因霍温连下5成：哈维-西蒙斯下半场1分钟得分，本场比赛贡献一传一射。第69分钟，布兰斯韦特头球扩大比分。第72分钟，巴卡约科禁区前沿直射死角；第84分钟，埃因霍温3人半场配合，法比奥-席尔瓦完成最后一击。终场前，蒂尔锦上添花，埃因霍温6-0狂胜格罗宁根。其他比赛阿尔克马尔5-0 SBV精英阿贾克斯3-1 瓦尔韦克埃门0-1福图纳锡塔德奈梅亨0-0坎布尔鹿特丹斯巴达2-1前进之鹰维特斯2-0乌得勒支特温特3-0福伦丹荷甲积分榜：1. 费耶诺德 (46) 2. 阿尔克马尔 (44) 3. 阿贾克斯 (43) 4. 埃因霍温 (42) 5. FC 特温特 (39)（佟恒）,足球
126,拉什福德堪称世界杯后状态第1人 曼联不上不下,曼联2比0胜利兹，拉什福德头球破门。拉什福德近来的进球势头难以阻挡，甚至被认为是世界杯后足坛状态第一人。曼联现在的积分榜形势是，向前看追不上（多赛2场落后阿森纳5分），向后看没烦恼（领先第5名热刺7分），主帅滕哈赫也许有更充裕的时间进行阵容调试与摸索。（cby）,足球
127,法媒：姆巴佩已和一队合练 有望赶上与拜仁之战,法国媒体消息，姆巴佩已开始参与一线队的部分合练，包括与对阵摩纳哥没出场的球员一起训练，然后是个人训练。这是姆巴佩第一次参加露天场地训练，他以几次射门结束了今天的练习，法媒体称，欧冠对阵拜仁的第一回合，他有望进入大名单。（cby）,足球
128,欧冠夺冠赔率：曼城领跑优势大 拜仁第2巴黎第3,"北京时间2月15日凌晨，欧冠1/8决赛将拉开战幕，首日进行的2场比赛为巴黎圣曼vs拜仁，以及AC米兰vs热刺。目前，机构已即时更新了本赛季的欧冠夺冠赔率，曼城1赔2.75仍然位居榜首，拜仁1赔7.5第二，巴黎圣曼1赔9第三，利物浦、皇马、那不勒斯均为1赔11并列第四。从最新的赔率来看，曼城、拜仁、巴黎圣曼分列三甲，与此前榜单保持一致，但曼城的优势非常明显，仍是欧冠冠军的最大热门。身后的拜仁、巴黎圣曼、利物浦、皇马以及那不勒斯组成冲冠集团，由于赔付数据并未拉开，竞争也是尤为激烈。曼城在1/8决赛的对手是莱比锡，对于蓝月亮来说无疑是""上签""，莱比锡无论在纸面实力、球队身价或过往战绩上看，都与曼城存在较大差距。两队在上赛季欧冠小组赛曾处同组，当时曼城主场6-3大胜，客场则是1-2败北，不过打客场的时候，他们已经锁定了小组头名，参考价值不高。赔率榜分列二、三位的拜仁与巴黎圣曼在1/8决赛直接交锋，堪称是决赛级水平的对决，两支球队均是各自国家联赛的霸主，对于欧冠的渴望非常强烈。不过在世界杯后，两队的状态都有所起伏，平局甚至输球接踵而至，各自联赛的领先优势也被迫近。而需要注意的是，大巴黎近期遭受伤病困扰，姆巴佩、梅西都有可能无缘首战拜仁。其它球队中，切尔西1赔17、热刺1赔19、本菲卡1赔29、国米1赔34，而AC米兰、多特、莱比锡等均已超过1赔50。欧冠1/8决赛首轮对阵：2月15日 04:00 AC米兰vs热刺2月15日 04:00 巴黎圣曼vs拜仁2月16日 04:00 多特蒙德vs切尔西2月16日 04:00 布鲁日vs本菲卡2月22日 04:00 利物浦vs皇马2月22日 04:00 法兰克福vs那不勒斯2月23日 04:00 莱比锡vs曼城2月23日 04:00 国际米兰vs波尔图（小桐）",足球
129,关键先生！佩德里6粒进球为巴萨赢得10个积分,巴萨1-0小胜比利亚雷亚尔的比赛中，佩德里打进唯一进球。据统计，佩德里本赛季西甲6粒进球为巴萨赢得10个积分，这在所有西甲球员中并列最高，伊格莱西亚斯9粒进球帮助贝蒂斯也拿到10个积分。（Cinderella）,足球
130,15场13球！拉什福德世界杯后疯狂暴走成射手王,曼联2-0战胜利兹联。拉什福德为红魔首开纪录。在世界杯之后，拉什福德是五大联赛的最佳射手。他在15场比赛中轰入了13球，疯狂暴走。进入2023年后，拉什福德在12场比赛中，打入10球助攻4球。（Cinderella）,足球
131,意甲-拉比奥制胜迪马利亚助攻 尤文1-0佛罗伦萨,北京时间2月13日凌晨1：00，2022-2023赛季意甲第22轮，尤文图斯1-0战胜佛罗伦萨。第34分钟，德西利奥禁区内右侧倒三角传中，迪马利亚兜传后点，拉比奥在小禁区内左侧头球攻门，被佛罗伦萨门将泰拉恰诺从门线附近扑出。门线技术提醒裁判球已整体过门线，尤文1-0领先佛罗伦萨。尤文（352）：1-什琴斯尼/12-阿莱士-桑德罗、3-布雷默、6-达尼洛/2-德西里奥、5-洛卡特利、25-拉比奥特、17-科斯蒂奇、7-费德里科-基耶萨（83‘32-帕雷德斯）/22-迪马利亚（75’44-法焦利）、9-弗拉霍维奇（65‘18-莫伊塞-基恩）佛罗伦萨（442）：1-泰拉恰诺/2-多多（80‘15-泰尔齐奇）、4-米伦科维奇、16-卢卡-拉涅利、3-比拉吉/5-博纳文图拉（80’8-萨波纳拉）、34-索菲扬-阿姆拉巴特、32-阿尔弗雷德-邓肯（60‘10-卡斯特罗维利）、22-尼古拉斯-冈萨雷斯（80’9-阿图尔-卡布拉尔）/99-夸梅、11-伊科内（65‘7-约维奇）（Cinderella）,足球
132,西甲-莱万助攻佩德里破门 巴萨1-0黄潜11分领跑,北京时间2月13日凌晨4点，22/23赛季西甲联赛第21轮，巴萨客场1-0战胜比利亚雷尔。巴萨以11分优势领先少赛一场的皇马。18分钟巴萨踢出精彩短传配合，莱万禁区弧内直传，佩德里小禁区前单刀推射破门，1-0。比利亚雷亚尔（4-4-2）：1-雷纳/8-弗伊斯、3-阿尔比奥尔、4-保-托雷斯、18-阿尔贝托-莫雷诺（83’12-摩西卡）/6-卡普埃、19-柯克兰（36’11-楚克乌泽）、10-帕雷霍、16-巴埃纳（83’14-特里格罗斯）/22-莫拉莱斯（83’34-尼尼奥）、21-皮诺巴塞罗那（4-3-3）：1-特尔施特根/23-孔德、4-阿劳霍、15-克里斯滕森、28-巴尔德/8-佩德里、21-德容、19-凯西（89’18-阿尔巴）/22-拉菲尼亚（81’11-费兰-托雷斯）、9-莱万多夫斯基、6-加维（Cinderella）,足球
133,英超-马赫雷斯传射哈兰德送助攻 曼城3-1维拉,北京时间2月13日凌晨0点30分，2022-23赛季英超联赛第23轮，曼城3-1战胜阿斯顿维拉。第4分钟，马赫雷斯将左侧角球开到禁区，前点的罗德里抢点头球攻门，皮球被维拉门将马丁内斯扑了一下仍飞入球门，曼城1-0领先维拉。第39分钟，德布劳内在中场送出长传，哈兰德抢在门将之前控制住球再横传，后点无人防守的京多安推射空门得手，曼城2-0领先维拉。第45分钟，格拉利什带球进入禁区被身后的拉姆塞踢倒，裁判判罚点球。马赫雷斯一蹴而就。曼城3-0领先阿斯顿维拉。第61分钟，维拉打出反击，道格拉斯-路易斯在前场直塞，沃特金斯接球进入禁区，在两名后卫的包夹下推射，埃德森扑救不及，维拉1-3曼城。曼城首发：31-埃德森、2-沃克、3-迪亚斯（46’ 19-阿尔瓦雷斯）、14-拉波尔特、16-罗德里、17-德布劳内、8-京多安、20-B席、26-马赫雷斯（85’ 6-阿克）、10-格拉利什（69’ 47-福登）、9-哈兰德（46’ 25-阿坎吉）维拉首发：1-马丁内斯、4-孔萨、16-钱伯斯、18-阿什利-扬（76’ 23-库蒂尼奥）、27-迪涅、6-道格拉斯-路易斯、10-布恩迪亚（60’ 7-麦金）、41-拉姆塞（76’ 2-卡什）、44-卡马拉、11-沃特金斯、31-利昂-拜利（60’ 15-莫雷诺）（Cinderella）,足球
134,英超-拉什福德加纳乔破门 曼联2-0胜差阿森纳5分,北京时间2月12日（周日）晚上22点00分，英超第23轮，曼联2-0战胜利兹联。第80分钟，卢克-肖左路传中，无人防守的拉什福德10码处头球破门，曼联1-0领先。第85分钟，利兹联中场丢球曼联反击，韦格霍斯特直塞，加纳乔插上左肋12码处射门，球碰左立柱弹入网内，曼联2-0。利兹联（4231）：1-梅斯里尔/2-艾林、5-科赫、39-沃贝尔、3-菲尔波/28-麦肯尼（86’ 42-萨姆-格林伍德）、12-亚当斯/10-萨默维尔、11-哈里森（73’ 7-阿伦森）、29-格诺托/9-班福德（58’ 24-鲁特尔）曼联（4231）：1-德赫亚/20-达洛特（73’ 29-万比萨卡）、5-马奎尔、23-卢克-肖、12-马拉西亚（61’ 6-马丁内斯）/17-弗雷德、15-萨比策/25-桑乔（61’ 49-加纳乔）、8-B费、10-拉什福德（91’ 36-埃兰加）/27-韦格霍斯特,足球
