,col1,col2,col3
157,夫妻憾失福彩12亿揽1984万:险成亿万富翁存遗憾,编者按：近日，来自广东佛山的幸运彩民陈先生现身福彩中心领奖，他命中了双色球第23018期的242注二等大奖，共获1984万元。值得一提的是，陈先生仅因一枚蓝球之差，错失了一等大奖。据笔者统计，按双色球最低头奖金额500万计算，陈先生一号之差错失了12.1亿巨奖。兑奖现场，陈先生对于险成亿元富翁略感遗憾，这笔奖金将用来投资和生意周转。2023年2月19日晚，中国福利彩票双色球第2023018期开奖。当期全国二等奖井喷380注，单注奖金81771元。经检索，佛山彩民共斩获248注二等奖，其中242注均来自佛山市第44131242号投注站，一共有5张彩票。消息一出，众人纷纷猜测这242注双色球二等奖是否出自同一人之手，总奖金高达1984万多元，名副其实的超级大奖，让人羡慕不已！夫妻双双把奖兑，揽获奖金返本金2月20日，佛山市福利彩票发行中心兑奖处迎来了双色球二等奖得主陈先生（化名）夫妻，谜底瞬间被揭晓，242注二等奖都是他们所中，独揽奖金19847982元，成功晋级千万富翁，成为人生大赢家。据了解，陈先生是双色球的铁杆粉丝，购彩已有十五年，期期不落。他喜欢研究中奖号码走势图，有自己的选号心得，曾中过10注二等奖，奖金16万元，三等奖、四等奖更是经常中出。“我一般都是买单式倍投，这次选择复式投注，主要是站点销售员告诉我有广东双色球游戏1500万元赠票活动，中奖还能返购票金。事实证明，我的选择是明智的，选择复式投注不仅提高了中奖的几率，赠票活动还返了1400元购票金。可惜还有个号码没选对，因一号之差与亿元巨奖擦肩而过，难免有些遗憾，不过能收获1984万元奖金，我觉得也是非常幸运了！”陈先生感慨地说。热心公益，奖金用来投资和生意周转与以往的中奖彩民不同，陈先生和太太兑奖前已商量奖金如何分配。“2张中奖彩票给我太太，奖金共11495940元，3张中奖彩票给我，奖金共8352042元。太太的奖金她想怎么花都行，只要她高兴。我的奖金则用于投资和生意周转，希望中奖的好运气延续，我们的生意也越来越红火。购彩的这些年，太太常说买彩票是我的爱好，只要量力而行，既能收获中奖的惊喜，还能献爱心，她必须支持。”陈先生笑着说，他表示以后会继续琢磨选号，继续支持中国福利彩票，帮助更多需要帮助的人。站点首中千万大奖，舞狮庆功引来众人围观陈先生平时忙于生意，如遇没空去站点时，会委托佛山市第44131242号投注站销售员黎先生帮忙出票，这次也不例外。他习惯准时查看开奖信息，看着熟悉的号码，经再三确认中奖后，他第一时间联系了销售员黎先生，并前往站点取走彩票。黎先生这才知道站点中了大奖，第一时间将中奖彩票找出来并收好，生怕弄丢了。“站点第一次中出千万大奖，我比中奖彩民还要激动，昨晚都失眠了，真心替中奖彩民感到高兴！希望更多的彩民中出大奖，收获幸运！说来也巧了，彩民的中奖注数是242，我的站点编号也是242，缘分妙不可言！”黎先生喜得合不拢嘴。中奖喜讯一出来，佛山市第44131242号投注站站主曾先生就紧锣密鼓地准备起舞狮庆功仪式。2月21日上午，庆功仪式正式启动，现场夺人眼球的红色横幅、华丽的狮子、喜庆的锣鼓声、缤纷的礼炮吸引了无数过往的人，男女老少纷纷驻足围观，他们拍照或录视频竞相传播，场面好生热闹！佛山市福利彩票发行中心的工作人员也特意赶到现场给投注站的站主和销售员送上奖励金，附近的老彩民纷纷前往祝贺，一同拍照留念，场面十分震撼。“今天好热闹，感觉比过年还开心，这个千万大奖是一个好的开始，期待大奖不断！好运连连！”曾先生打趣地说道。福彩双色球，欢乐二十载！广东双色球游戏1500万元赠票活动正在火热进行中，活动期间，在广东省内（不含深圳市）福彩销售渠道采用“7个红球+2个蓝球（7+2）、8个红球+2个蓝球（8+2）、9个红球+1个蓝球（9+1）和10个红球+1个蓝球（10+1）”4种复式投注方式购买双色球游戏彩票（倍数不限）且中奖的，在兑取中奖奖金时以返还与该张彩票投注金额相等的购票金方式赠送该张彩票。福彩双色球，为梦造福！趁着最近的好运势，走进福彩站，投注一份小期待，说不定下个大奖得主就是你！（广东福彩）,彩票
158,英超-范迪克头球破门萨拉赫建功 利物浦2-0狼队,3月2日04：00，英超联赛第7轮补赛，利物浦2-0战胜狼队。第73分钟，利物浦首开记录！阿诺德左路定位球开到禁区范迪克头球被扑第二点若塔扫到门前范迪克头球补射破门，利物浦1-0狼队。第77分钟，利物浦再下一城！齐米卡斯左路突破到禁区下底横传门前萨拉赫撞射破门，利物浦2-0狼队。利物浦首发：1-阿利松-贝克尔、66-亚历山大-阿诺德（89‘7-米尔纳）、4-范迪克、5-科纳特、21-齐米卡斯、3-法比尼奥、43-巴伊切蒂奇（79’14-亨德森）、19-埃利奥特、11-萨拉赫、27-努涅斯（89‘9-菲尔米诺）、20-迪奥戈-若塔（75’18-加克波）狼队首发：1-若泽-萨、64-乌戈-布埃诺（23‘3-艾特-努里）、23-基尔曼、15-克雷格-道森、22-塞梅多、5-勒米纳、8-鲁本-内维斯、28-穆蒂尼奥（64’10-波登斯）、27-马特乌斯-努内斯（64‘35-若昂-戈麦斯）、21-萨拉维亚（45’37-阿达玛-特拉奥雷）、9-劳尔-希门尼斯（79‘29-迭戈-科斯塔）（Cinderella）,彩票
159,足总杯-恩迪亚耶破门 热刺0-1谢菲联惨遭淘汰,3月2日凌晨4点，足总杯第五轮，热刺客场0-1负于谢菲尔德联，无缘8强。第79分钟，谢菲联前场进攻，恩迪亚耶禁区内得球晃开角度起脚低射，洞穿了福斯特把守的球门！谢菲尔德联1-0热刺。热刺首发：20-福斯特、6-桑切斯、15-戴尔、33-本-戴维斯、23-佩德罗-波罗（82‘16-丹朱马）、5-霍伊别尔、29-萨尔（74’4-斯基普）、14-佩里西奇、7-孙兴慜、27-小卢卡斯（73‘21-库卢塞夫斯基）、9-理查利森（65’10-凯恩）谢菲尔德联首发：18-福德林汉姆、2-巴尔多克（62‘13-马克斯-罗）、6-巴沙姆、15-艾哈迈多霍吉奇、19-罗宾逊、23-奥斯朋、22-多伊尔、17-伊斯梅拉-库利巴利（62’8-博格）、35-布鲁克斯（73‘29-恩迪亚耶）、28-麦卡蒂（84’4-约翰-弗莱克）、10-比利-夏普（Cinderella）,彩票
160,足总杯-加纳乔弗雷德破门 曼联3-1西汉姆联进8强,3月2日凌晨3时45分，足总杯第5轮，曼联3-1战胜西汉姆联。第55分钟，本拉赫马禁区左侧接应埃默森的倒三角回敲，稍作调整后起脚兜射，球窜入远侧网窝，西汉姆联1-0领先。第77分钟，B费开出左路角球至禁区内，阿格德前点头球解围失误，不慎将球顶进自家网窝，曼联扳平比分，1-1！第90分钟，韦霍斯特远射被挡出，加纳乔禁区左侧拿球，稍作调整后起脚兜射破门，曼联反超比分，2-1！第90+5分钟，韦霍斯特在对方禁区内反抢得手，弗雷德中路跟进推射破门，3-1。曼联首发：1-德赫亚、12-马拉西亚、2-林德洛夫（58’6-利桑德罗-马丁内斯）、5-马奎尔、15-萨比策（86’17-弗雷德）、20-达洛特、39-麦克托米奈（46’18-卡塞米罗）、49-加纳乔（94’19-瓦拉内）、8-B费、21-安东尼（58’10-拉什福德）、27-韦霍斯特西汉姆联首发：13-阿雷奥拉、2-本-约翰逊、27-阿格德、21-奥邦纳、33-埃默森、41-赖斯、28-绍切克、11-帕奎塔、8-福纳尔斯（74’20-鲍文）、9-安东尼奥（86’7-斯卡马卡）、22-本拉赫马（Cinderella）,彩票
161,英超-马丁内利双响萨卡传射 阿森纳4-0埃弗顿,3月2日凌晨3点45分，英超第7轮补赛，阿森纳4-0战胜埃弗顿。第40分钟，津琴科送出直塞，萨卡接球转身趟入禁区右侧，在角度极小的情况下右脚大力抽射破门，阿森纳1-0领先埃弗顿。第45分钟，萨卡前场抢断格耶，马丁内利得球进入禁区推射破门，阿森纳2-0领先埃弗顿。第71分钟，特罗萨德从左路接到直塞带球进入禁区后横传，中路跟上的厄德高在无人防守的情况下推射破门，阿森纳3-0领先埃弗顿。第80分钟，津琴科在禁区前左侧直塞，恩凯蒂亚接球在底线处传中，马丁内利门前近距离推射破门，阿森纳4-0埃弗顿。阿森纳首发：1-拉姆斯代尔、4-本-怀特、12-萨利巴、6-加布里埃尔、35-津琴科（82‘ 3-蒂尔尼）、34-扎卡（72’ 21-法比奥-维埃拉）、20-若日尼奥（46‘ 5-托马斯）、8-厄德高、7-萨卡（82’ 10-史密斯-罗）、11-马丁内利、19-特罗萨德（72‘ 14-恩凯提亚）埃弗顿首发：1-皮克福德、2-塔科夫斯基、5-迈克尔-基恩、19-米科连科、23-科尔曼（60‘ 22-戈弗雷）、7-麦克尼尔、8-阿马杜-奥纳纳、16-杜库雷（78’ 26-汤姆-戴维斯）、17-伊沃比、27-盖耶（46‘ 4-霍尔盖特）、20-莫派（60’ 11-格雷）（Cinderella）,彩票
162,大乐透头奖5注716万2注追加 奖池余额6.56亿元,北京时间3月1日晚，体彩大乐透第23022期开奖，当期开奖号码为前区07 11 15 26 28，后区08 10。本期全国一等奖开出5注，单注奖金716万余元，其中2注选择追加，多得奖金572万余元；2注追加头奖分落河北和河南，黑龙江揽2注基本头奖，另外1注花落上海。二等奖开出224注，单注奖金5.4万余元，其中82注选择追加，多得奖金4.3万余元。本期大乐透全国销售金额为3.04亿元，计奖结束后奖池余额6.56亿元。当晚体彩其他玩法开奖号码为：福彩3D第23050期最新开奖号码：6 0 2排列三第23050期最新开奖号码：7 1 4排列五第23050期最新开奖号码：7 1 4 5 8,彩票
163,小姨妈1日篮球赛事推荐：篮网或再遭惨败,篮网VS尼克斯尼克斯赢到8分及以上尼克斯昨天拿下凯尔特人之后，连胜场次已经来到了六场，而且随着篮网解体，东区前五腾出来一个位置，刚好被这波连胜的尼克斯赶上，他们已经顺利反超篮网，登上了东部第五的排位，六连胜期间兰德尔更是打出了巨星级别的表现，同时布伦森也发挥稳定，虽然命中率略有浮动，但即使是在命中率不好的夜晚，他也可以靠其他方式帮助球队。篮网今天又在主场遭遇雄鹿的逆转，他们领先了几乎3节的时间，却在最后一节多崩掉了，进攻端缺乏稳定输出，成了篮网现在最大的问题，上一战他们之所以能和老鹰咬到最后，其实也是靠着进攻端能持续不断电，可毕竟现在的篮网，没有杜兰特和欧文这个级别的球星了，因此只能偶尔打出一场高效进攻的表现，但却无法将这种高效进攻变成常态。双方在上个月中的那次交锋时，篮网的阵容就已经和现在差不多了，而那场比赛篮网就被尼克斯防的不善，进攻端仅仅拿到了106分，但反过来篮网却拿尼克斯的进攻没辙，尤其是布伦森这个点，出场36分钟就砍下了40分，当时兰德尔还没怎么发挥，主要是篮网的锋线防守资源还行，因此把兰豆限制的比较狠，可篮网后场实在没人，完全挡不住布伦森。此番再战依旧是尼克斯的主场，让分比之半月前交锋时，尼克斯足足涨了近5分之多，而且相比于半月前的那次交锋，兰德尔的状态更好了，同时尼克斯的轮转也更纯熟了，替补席基本就是哈特+哈腾+奎克利的三人组，最多再加上一个托平，这4人与主力之间打的很熟，整体效率也非常高，相比之下篮网现在的替补太差了，这种情况下很可能再遭惨败。,彩票
164,小姨妈1日足球赛事推荐：利物浦赢两球起步,英超：利物浦vs狼队比赛：2022-03-02 04:00利物浦本赛季的整体表现无疑是令人失望的，争冠层面已经落后不少，欧冠又被打了个2-5，翻盘难于上青天，可能本赛季就是四大皆空的节奏。两大新援加克波和努涅斯都在尽力成为克洛普体系里的有用球员，前者发挥尚可，后者身体素质顶尖但技术细节太差。近期若塔和凯塔的复出让努涅斯和小将巴伊切蒂奇重回板凳，球队实力有所加强，目前落后第四名9分的情况下，联赛肯定是红军的主战场。狼队这赛季也是建队失败的典型，葡萄牙帮组合失败之后新帅洛帕特吉从西甲挖来了马竞中锋库尼亚以及法国中场勒米纳。杯赛上狼队重赛输给利物浦，不过最近的发挥也极不稳定，上轮客场平了富勒姆，但之前主场却输给了实力一般的伯恩茅斯。不过狼队的阵容深度是可以信任的，虽然库尼亚也新晋受伤，不过像波顿斯，内托和特劳雷都是边路和中路的选择，包括老将科斯塔可以当希门尼斯的替补，整体深度足够。本场看两队本赛季交锋三次，利物浦客胜一次，杯赛被主场逼平一次，联赛客场0-3惨败，交锋并无太大优势。本场之前红军赢下了实力不俗的纽卡， 但是上轮又平了水晶宫，整体的复苏力度还是偏弱。狼队这边在本赛季的交锋已经可以视为红军的苦主，因此本场深指开出肯定不乏支持，市场让步1.25高位部分退守1球低位，符合两队实力预期的同时也都对下路有一定的诱导，不是浅指高利诱下就是深指放任进驻关注小胜和冷门的可能，整体都对狼队不利。狼队近期打弱队的成绩都不理想，此番客战安菲尔德还惨遭市场利诱，综合考虑本场直冲上路让球胜，看利物浦至少赢两球。,彩票
165,2023年湖北体彩“快乐操场”征集活动 重磅开启,今日起，2023年湖北体彩“快乐操场”征集活动正式启动！您如果有需要，可详阅此文，并报名参与。体育教育是孩子们在健康成长中不可或缺的一个重要环节，“公益体彩 快乐操场”是中国体育彩票自2012年发起的一项公益品牌活动，旨在为缺乏体育器材、体育教育资源的中小学校送去体育器材及体育公益课，提高孩子们的健身意识，培养孩子们的健康理念，为他们的茁壮成长打下良好的基础。自活动开展以来，湖北体彩一直在行动，足迹遍布全省各地，已先后为神农架林区下谷坪民族学校、武汉市新洲区徐古初中、通山县镇南中学、宜昌市第二十九中学、随州曾都区淅河镇陈畈小学、罗田县三里畈中学、建始县三里乡民族小学、洪湖市府场镇中心学校、襄阳市襄州区伙牌镇凉水小学、天门市汪场初级中学等多所学校送去各类体育器材，为数以万计的孩子送去了健康与快乐。2023年，“快乐操场”活动将在湖北地区再次温暖启航，我们因爱聚力，跨越山河，因体育结缘，将温暖再次送进校园。本次征集活动从3月1日开始至3月15日结束。征集对象为湖北省内健身器材缺乏的小学，符合条件的学校欢迎通过湖北体彩微信公众号或湖北体彩网（www.hbtycp.com）进行报名。关注“湖北体彩”微信公众号点击[精彩活动]↓↓↓[快乐操场征集活动]进入活动链接了解详情进入活动链接报名结束后，湖北省体育彩票管理中心将对报名学校进行资质初选，并对复选学校实地考察，最终评选出3所小学并进行公示，公示期结束后将正式进入捐赠环节，每所学校将获得价值5万元的校园户外健身器材（室外乒乓球台、肋木架、二联单杠、天梯、双杠、爬杆爬绳），用于改善学校的体育设施和体育教学状况。2023年湖北体彩“快乐操场”征集活动现已重磅开启！您如果正好需要，无需等待，赶快来参与吧！湖北体彩将继续践行国家公益彩票的初心和使命，以负责任的态度筹集更多的体彩公益金，为全民健身事业和社会公益事业贡献重要力量。让更多孩子感受运动的乐趣，享受多彩校园生活。更多精彩内容和最新资讯，欢迎关注湖北体彩官网、微信公众号等官方渠道。2021年“快乐操场”活动回顾2021年4月29日，“公益体彩 快乐操场”湖北“体育支教捐赠”活动在武汉体育学院顺利举行，现场大家畅谈公益助学，参会嘉宾向武汉体育学院和支教志愿者团队颁发捐赠牌匾、志愿者支教证书并进行出征授旗，同时武汉体育学院支教志愿者代表进行了发言。,彩票
166,红王解盘1日比赛分析：热度明显朗斯恐难淘汰南特,法国杯 南特vs朗斯比赛时间：3月2日01:15南特本赛季身价合计1.1亿欧元，球队本赛季联赛到现6胜10平9负28分排名第13位，最近一场联赛客场0:1输给了雷恩。最近10场比赛2胜4平4负打入6球丢11球，球队最近遭遇3连败，主场方面最近10场3胜4平3负打入8球丢11球，球队主要依靠主场拿分。阵容方面后卫特劳雷、后卫帕鲁瓦、中场莫林遭遇伤停，其余主力没有问题。朗斯本赛季身价合计1.6亿欧元，球队本赛季联赛到现在14胜8平3负50分排名第4位，球队最近一场联赛客场1:1战平了蒙彼利埃。最近10场比赛3胜5平2负打入14球丢11球，最近状态下滑明显，最近10个客场3胜6平1负打入14球丢11球，本赛季联赛客场仅仅3场胜利。阵容方面前锋赛义德、前锋莫里斯、中场卡博特遭遇伤停。本场比赛初始给了朗斯0.25和0.5的让步，当前则是全部同步到了0.5的低位，从让步合理性分析来看，0.5属于合理范畴，低开高走目前低位朗斯无疑会大热，对于打出相当不利。南特本赛季多线作战，球队联赛成绩受到了很大的影响，欧罗巴刚刚被尤文图斯淘汰，联赛又刚刚输给朗斯，本场热度非常有限，不过球队主场向来成绩不错，加上阵容相对齐整，还是有能力和朗斯抗衡，朗斯方面近期走势下滑相当的明显，球队客场明显存在短板，前锋线当前伤停问题不小，结合进球数当前出现了明显的下滑，本场看好热度明显的朗斯不胜。赛果推荐：国足参考：让胜让步参考：南特+0.25温馨提示：因距离比赛时间尚早，大家关注临场变化，若有疑问可以随时关注红王解盘公众号并联系客服进行交流！获取更多的赛事推荐及临场胆码的两种方式：1。微信搜索“红王解盘”或“HDJLB888”；2。微信扫描下方二维码直接获取；,彩票
167,关小刀竞彩：连续折戟 热刺做客铩羽？,【周三007】谢菲尔德联vs托特纳姆热刺谢菲联上赛季作为降班马以第五名的成绩拿到升级附加赛机会，不过半决赛和诺丁汉森林激战到点球大战未能更进一步。本赛季暂列英冠积分榜次席，少赛一轮领先身后的米堡7分，可以说是牢牢占据直接升级主动权，重返英超前景乐观。球队上轮主场1比0力克沃特福德，终结连败势头重回胜利轨道。足总杯赛场，谢菲联近几年两次挺进1/4决赛，上赛季第三轮0比3完败于狼队就此止步。热刺上周末在和切尔西的对话中2比0完胜，迎来主场三连胜，对手还包括曼城，不过最近两个客场先后在英超、欧冠铩羽，分别是1比4惨败于莱切斯特城，以及欧冠1/8决赛首回合0比1不敌AC米兰。由于主教练孔蒂本月初接受了胆囊手术，所以兵败蓝狐之后就是助教斯泰利尼临场指挥，此役依然如此，赛前发布会上他表示：“我们会挑选合适的阵容来进行一场精彩的比赛，尽管预计明天的比赛不会很容易，但我们有可能踢一场好的比赛，并与所有球员一起赢得比赛。”足总杯赛场，热刺自从18年折戟半决赛之后，再也没有好的成绩，已经连续三个赛季止步1/8决赛，并且都是鏖战到点球大战，本场比赛会延续这一尴尬纪录吗？数据变化普遍从客让0.75中高奖金起步，目前多数维持在客让0.75高奖金，相比共同对阵诺丁汉森林时的数据，热刺此役得到的支持难言有力，加上赛程紧密，争四压力巨大，刀哥不看好热刺做客凯旋，主胜首选。推荐：谢菲联（+1）胜比分预测：2:1/3:1临场推荐请关注关小刀微信公众号guanxiaodaoweixin（关小刀）,彩票
168,小刀汇竞彩足球推荐：曼联难大胜？,"竞彩006 英足总杯 曼联VS西汉姆联曼联上场比赛2:0 击败纽卡斯尔，夺得了近6年来的第一座冠军，球员士气高涨，并且各项赛事10场不败，现以15胜4平5负位列英超第3位。球队进攻火力凶猛，近10场比赛场均打进2球，而球队主力射手拉什福德在世界杯后的19场比赛打进17球，状态火热。西汉姆联上轮联赛4:0大胜诺丁汉森林，暂时逃离了降级区，现以6胜5平13 负排在英超第16名。球队近期状态有所回升，在最近的6场比赛中，球队仅有1场失利。值得一提的是，球队在最近8次与曼联的交手中只取得了一场胜利，本场比赛恐怕将要延续这一数据。数据变化从主让半一中低奖金升至主让一球高奖金，呈利好曼联之势，在西汉姆联大胜以及曼联夺冠的背景下，此数据应为真实看衰西汉姆联，再加上曼联近期状态火热，本场比赛看好曼联主场大胜！竞彩推荐：让胜指数参考：曼联-1比分参考：2:0,3:1更多竞彩资讯与推荐请登陆“小刀汇”App查看。（小刀汇）",彩票
169,老彩民8+3复式揽体彩616万 与妻子整夜没合眼,在2月18日开奖的第23017期大乐透中，福州福清江阴镇南曹村新江公路367号22695体彩实体店传出喜讯，该店一购彩者以一张复式票喜中一等奖，收获奖金616万余元。据了解，中奖者是一位资深购彩者，平时购买大乐透彩票习惯于一边研究走势图，一边同其他购彩者讨论，然后选出自己心仪的号码。这注中奖号码就是这样产生的。当天，他得知自己中奖后，立刻给妻子打电话分享这一喜讯。不料，妻子当时没有及时接听电话，看到连续多个未接电话后，赶忙回拨，得知丈夫中得百万大奖，起初不敢相信，得到最终确认后，她与丈夫开心得整夜没合眼。两人商量后，规划将奖金用于孩子的教育投资。据了解，本次中出大奖的22695实体店经营者为一对夫妻，两人在体彩岗位上共同奋斗了十多年，始终兢兢业业为购彩者服务。这次店内中出大奖后，他们第一时间在店内举行了庆祝活动，同时陪伴中奖者前往福建体彩中心办理兑奖手续，“为购彩者服务到家，是我们体彩人最应该做的。”夫妻俩表示。22695实体店靠近工业园区，附近许多上班族会在这里购彩，店内生意一直不错。值得一提的是，今年1月，该店刚刚中出大乐透二等奖，伴随着兔年好运的到来，店内又中出大乐透一等奖。代销者感慨道，希望其他购彩者也能沾沾这份好运，收获属于自己的幸运。兔年以来，福州购彩者运气很旺，在1月开奖的大乐透中，福州23528实体店也中出过大乐透一等奖，中奖者收获奖金1009万余元。时隔不久，福州的另外一位购彩者在2月同样圆梦大乐透一等奖。（福建体彩）,彩票
170,男子12元中大乐透550万火速兑奖 没追加并不遗憾,27日一大早，南宁大奖得主王先生（化姓）火速现身广西体彩中心兑奖大厅兑奖。中奖的是一张投注额为12元的小复式票，前区选了6个号码，后区2个号码，成功命中1注一等奖和5注四等奖，单票揽奖550万余元！由于没有追加，遗憾错失了439万余元追加奖金。这注大奖出自南宁市英华路56号的第4500000276号体彩实体店。据了解，购彩多年的王先生特别喜欢数字型体育彩票，大乐透、排列3、排列5等玩法如数家珍，基本期期必投。他说：“平时我也是通过走势图选一些喜欢的号码，这次一共买了3张大乐透彩票，都是小额投注的复式票，没想到其中一张就中了大奖。”领奖时，王先生笑着说：“我从没想过自己能中这么大的奖，平时彩票店老板都会追问是否追加，偏偏这次我们俩都没想起追加，错过了几百万的追加奖金，但是我并不遗憾，能中一等奖我已经非常知足了！购彩关键要保持平常心。”展望未来，王先生表示，“这笔奖金对我来说真是雪中送炭，会把奖金优先用于补充生意上的资金周转，其他的等考虑清楚后再进行合理的安排。”（广西体彩网）,彩票
171,资深彩民擒大乐透999万 随手选的号没想着能中奖,2月27日下午，玉林大奖得主老何（化姓）在家人的陪伴下领取了属于他的999万大奖。老何凭借一张54元的6+3复式票，除了中出1注988万余元（含439万余元追加奖金）追加投注一等奖，还获得了10.8万元的各级小奖奖金，最终奖金共计999万余元！这注大奖出自玉林大南路玉柴中区4号第4500005003号体彩实体店。据了解，老何也是一位资深购彩者，平时喜欢研究大乐透走势图。2月25日下午，因为心情不佳，在体彩店里看了一圈都没有合眼缘的号码，便随手选了注号码投注便回家了。“回家后我就把彩票随手放到电脑边上了，是我儿子晚上玩电脑时查看开奖号码后打电话给我，这才知道自己中奖了！”说起此次中奖，老何直呼“无心插柳柳成荫”。“儿子打电话给我时，我都不相信随便选的号码居然中了一等奖。”老何与儿子又核对了几次开奖号码，确定自己中得大奖后，才小心翼翼地把彩票收好。关于奖金的使用，老何表示要先冷静冷静，回去慢慢规划，但是会一直把购彩这件事坚持下来。（广西体彩网）,彩票
172,甄选足篮智能推荐：英雄徐庶豪取11连红盈利超7倍,北京时间3月1日（周三），今日竞彩10场比赛均已开售，让球玩法还有更多赛事选择。智能预测方面，徐庶豪取11连红净赚超7倍，裴元庆11连红+意乙3连中，白起10连红+足总杯近3中3，快来围观！！[网页版充值最高赠送1188！]★★★★新浪彩票智能预测★★★★[今日竞彩智能预测精选]智能英雄徐庶：昨日6场推荐全中，目前足球预测11连红盈利超7倍。擅长赛事方面，徐庶英超预测近7中5，今日利物浦vs狼队的让球推荐值得关注！[解锁智能预测]智能英雄裴元庆：昨日5场推荐全中，目前11连红净赚6倍。擅长赛事方面，裴元庆意乙3连中+巴西杯近7中6。今日带来3场巴西杯+1场意乙推荐！[解锁智能预测]智能英雄白起：10连红回报超5倍，英足总杯预测近3中3，今日带来重心单场南安普顿vs格林斯比的让球推荐！[解锁智能预测]智能英雄张清：8连红盈利超5倍，巴西杯预测3连中，今日带来2场巴西杯胜平负推荐，值得解锁查看！[解锁智能预测][今日篮彩智能预测精选]智能英雄张飞：昨日3场NBA推荐全红，命中猛龙赢球+步行者独行侠大分+掘金赢球赢盘，目前篮球8连红盈利6倍，今日推荐值得继续关注！[解锁智能预测]智能英雄孙尚香：昨擒猛龙主胜+马刺赢球赢盘，篮彩预测5连红盈利超5倍，周三精选！[解锁智能预测]智能英雄韩信：昨擒勇士主胜+马刺爵士小分，篮彩预测5连红回报超3倍，最新方案！[解锁智能预测][今日足彩智能预测精选]下期足彩将在3月4日（周六）停售，各位彩民敬请期待！扫描下方二维码下载[小炮APP]，领取166元红包！看更多高盈利专家预测、智能推荐，还有最新比分、对阵数据、开奖直播、图表走势等，一应俱全！,彩票
173,甄选足篮专家推荐：爆料王8连红+近20中18长线超准,北京时间3月1日（周三），今日竞彩10场比赛均已开售，让球玩法还有更多赛事选择。专家预测方面，爆料王8连红长线20中18，浩子评球连中3串1稳健6连红，雷神同取6连红，快来围观！[网页版充值最高赠送1188！]★★★★行业权威彩票专家★★★★[今日竞彩专家精选]爆料王：昨日命中意甲尤文主胜+英冠普雷斯顿输盘，收获8连红佳绩。值得注意的是，在昨日2场全红后，爆料王长线命中来到20中18，命中率达90%。今日，爆料王带来两单推荐，英超阿森纳+英足总杯曼联，各位莫失跟单良机！[查看今日推荐]浩子评球：昨擒英冠+英足总杯3串1及英冠+意甲+法国杯3串1，单日拿下6连红成绩。浩子评球近期实战多为2串1、3串1，也因此经常拿下出色连红战绩。今日，他继续带来阿森纳+曼联+利物浦的英系3串1组合，冲击更长连红！[查看今日推荐]雷神：昨日3场推荐全中，拿下英冠普雷斯顿输盘+英甲朴茨茅斯穿盘+英乙巴罗输盘，目前以6连红成绩同浩子评球并列榜单第2。今日，雷神为各位带来法国杯+英祖总杯2串1组合，信心十足！[查看今日推荐]Winner球圣：昨擒英冠+祖总杯+法国杯竞彩3串1，稳健5连红。今日最新3串1方案已出，值得关注！[查看今日推荐]鬼谷子：昨日7场命中6场，以5连红成绩排名榜单前列。今日两单3串1+22点档罗甲精选不容错过！[查看今日推荐]梅尼耶：昨日出击让球玩法，命中俄杯瑞典杯2串1+阿甲智利甲3串1。今日两单竞彩2串1继续出击！[查看今日推荐]劲秋：新人专家！昨日稳稳命中足总杯+意甲3串1组合，单选尤文3.26倍让胜。今日3串1推荐已出！[查看今日推荐]方火火：昨擒竞彩普林斯顿受让胜+卢顿让球负两个单场，收获个人5连红，期待今天的出众发挥！[查看今日推荐][今日篮彩专家精选]金颖聊篮：昨擒步行者vs独行侠大分+勇士主场赢球，篮彩预测稳健7连中。近期金颖聊篮预测状态相当出色，长线命中率近8成，希望今日延续优秀表现！[查看今日推荐]朱万宁：昨日命中猛龙主场赢球，收获竞篮预测6连红，关注周三篮彩精选！[查看今日推荐]谭凯：昨擒勇士主场赢球，收获篮彩5连红，今日带来灰熊vs火箭的大小分推荐！[查看今日推荐][今日足彩专家精选]下期足彩将在3月4日（周六）停售，各位彩民敬请期待！扫描下方二维码下载[小炮APP]，领取166元红包！看更多高盈利专家预测、智能推荐，还有最新比分、对阵数据、开奖直播、图表走势等，一应俱全！,彩票
