,col1,col2,col3
158,金正恩偕女儿访问朝鲜人民军将领宿舍,原标题：金正恩偕女儿访问朝鲜人民军将领宿舍2月7日，朝鲜最高领导人金正恩偕女儿访问人民军将领宿舍，祝贺朝鲜人民军建军75周年。两人还共同出席了纪念宴会。据朝中社8日报道，金正恩同女儿7日一起抵达朝鲜人民军将领宿舍，国防省指挥官、朝鲜人民军大联合部队和联合部队军政指挥官们迎接。在随后举行的朝鲜人民军建军75周年纪念宴会上，金正恩发表讲话，总结了人民军的历史，赞颂军队继承了先辈坚定的革命精神和誓死抗战的斗志。他结束讲话时，现场爆发出雷鸣般的“万岁！”欢呼声。来源：澎湃新闻,军事
159,中国海军南宁舰将参加“和平-23”多国海军联合演习,原标题：中国海军南宁舰将参加“和平-23”多国海军联合演习应巴基斯坦海军邀请，中国人民解放军海军南宁号导弹驱逐舰将于2月9日至14日在巴基斯坦卡拉奇附近海域，参加“和平-23”多国海军联合演习。[原标题]中国海军南宁舰将参加“和平-23”多国海军联合演习,军事
160,中国救援队已经抵达土耳其 将开展国际救援,原标题：中国救援队抵达土耳其 将开展国际救援应土耳其政府请求，中国政府派遣的中国救援队82名队员，经过约10小时的飞行，于当地时间2月8日3时30分许，抵达土耳其南部城市阿达纳市的机场，即将开展国际救援。北京时间2月7日晚10时许，中国救援队乘坐的国航包机从首都机场出发飞赴地震灾区。作为中国政府派遣的首支国际重型城市搜救专业队伍，救援队主要由北京市消防救援总队、中国地震应急搜救中心、应急总医院人员组成，共携带20吨搜救、通信、医疗等救援物资和设备以及4只搜救犬。抵达土耳其后，救援队计划首先同当地政府、我驻土使馆和联合国等相关机构进行会商研判，确立任务目标，寻找搭建前方临时指挥部的场所等。随后将会奔赴任务地区开展人员搜救、医疗救援、评估灾情发展、建立“流动医院”等任务。此次出征土耳其的中国救援队是应急管理部组建的首支国家级综合性应急救援专业队伍，依托北京市消防救援总队组建，2019年通过联合国重型设备城市搜救能力资质认证。队伍设置有地震、水域、山岳等专业分队。曾远赴莫桑比克进行国际救援，驰援“7·21新乡特大暴雨”抗洪救灾等国内外重大救援任务。[原标题]中国救援队抵达土耳其 将开展国际救援来源 | 央视新闻客户端,军事
161,俄要求美驻俄大使馆停止传播俄在乌军事行动虚假消息,原标题：俄罗斯要求美驻俄大使馆停止传播俄在乌军事行动虚假消息据路透社2月7日报道，俄罗斯要求美国驻俄罗斯大使馆停止传播有关在乌克兰军事行动的虚假消息，否则美国驻俄外交官可能面临驱逐。据俄罗斯外交部一位高级官员称，美国驻俄罗斯新任大使琳恩·特雷西收到警告，要求其在有关俄罗斯驻乌克兰武装部队发表声明时，必须严格遵守俄罗斯法律。[原标题]俄罗斯要求美驻俄大使馆停止传播俄在乌军事行动虚假消息来源 | 央视新闻客户端,军事
162,申报遗产十几年后 韩国发现这一工艺品是由日本制造,原标题：申报遗产十几年后，韩国发现这一工艺品是日本制造（观察者网讯）据韩联社、《中央日报》等韩媒2月7日报道，2009年在韩国文化遗产厅申报登记文化遗产的“银制李花文花瓶”日前被撤销登记，原因是这一工艺品被确认是由日本一家钟表店所制，而非韩国王室的官方工坊制造。据报道，2月3日，韩国文化遗产厅发布公告，宣布撤销国家文化遗产“银制李花文花瓶”的文化遗产登记。韩国文化遗产厅表示，“由于银制李花文花瓶底部的‘小林’押印，该文物被确认是日本东京小林钟表店的产品，因此撤销登记。”小林钟表店曾经是日本著名的钟表店和艺术品制作地。它从19世纪中期到1943年在东京营业，除了钟表之外还制作银制品和饰品，据说该店还向日本宫内省等各官厅供货。而这一被撤销韩国国家文化遗产登记的“银制李花文花瓶”正被认为是在1910年代制作，不过据《首尔经济》7日介绍，由于这一“银制李花文花瓶”瓶身有大韩帝国李王家的象征李花图案，因此此前被认为是王室文化遗产。2009年，韩国文化遗产厅在把这件“银制李花文花瓶”登记为文化遗产时也曾给出理由称，这一文物是由为大韩帝国王室制作工艺品而设立的李王职美术品制作所制作，“作为反映当时工艺品制作实际情况的文物，史料价值很大。”但是，由于瓶底的“小林”字样押印，韩国学术界不断有人呼吁对这件“银制李花文花瓶”进行重新调查。直到去年12月，韩国文化遗产厅才重启对该文物的调查，并最终确认它是日本工艺品。实际上，在这次调查之前，韩国文化遗产厅2009年就曾委托韩国传统文化研究所对近代工艺文物登记情况进行研究，并接受了工艺领域专家的建议。当时，文化遗产委员和专家对“银制李花文花瓶”的形态、保存状态、制作工艺等进行了现场考察，但不知为何没有提到瓶子底部的“小林”押印。对此，文化遗产厅相关人士向韩联社解释称，“由于登记调查已经过去很长时间，所以很难确认当时的情况，但在当时的调查过程中似乎没有准确识别相关细节。”另据韩国《东亚日报》报道，文化遗产厅还解释称，“文化遗产委员等在2009年现场考察过程中，没有仔细观察文物。”目前，虽然这一“银制李花文花瓶”的文化遗产登记被撤销，但韩国国立古宫博物馆将继续收藏该工艺品。,军事
163,土耳其机场睡满避难者 百余人裹着毯子躺在候机室,原标题：土耳其机场睡满避难者 百余人裹着毯子躺在候机室（图）海外网2月8日电 据英国《卫报》8日报道，土耳其6日地震后，全球各地的救援人员蜂拥而至，加上不敢回家的避难者，土耳其加济安泰普国际机场目前睡满了人。土耳其加济安泰普的气温仅略高于冰点。经历过强震后，当地幸存者不敢回家，加济安泰普国际机场成为众多民众的避难场所。百余人裹着毯子躺在机场候机楼的休息室，而这里原本用于接待土耳其政客和名人。由于当地多次发生余震，土耳其政府已下令禁止人们居住在公寓楼里。20岁的学生埃安奇和其5位家人也在机场休息室中避难。他说，“我们非常害怕，但在这里睡觉和吃饭很安全。我们不知道什么时候能离开。“土耳其灾难和应急管理署表示，地震期间至少造成5606座建筑物倒塌，19574名救援人员正在进行赈灾工作。地震摧毁了土耳其城市多处整栋公寓楼，并给数百万因多年战争而流离失所的叙利亚人造成了更大的破坏。（海外网/王珊宁）,军事
164,"蔡英文声称""愿和大陆开展对话"" 国台办：大家信吗？",原标题：蔡英文声称“愿和大陆开展对话” 国台办：这番话，大家信吗？海外网2月8日电 2月8日上午，国台办在新闻发布厅举行例行新闻发布会。发言人朱凤莲就近期两岸热点问题回答记者提问。问：蔡英文日前称，“在理性、平等及相互尊重下，愿和大陆开展对话，一起寻求双方可接受、促进区域和平稳定的可行之道。对此有何评论？朱凤莲：这番话，大家信吗？众所周知，“九二共识”是两岸对话协商的共同政治基础，这个基础充分体现了双方相互尊重、平等协商，无论是两会商谈，还是过去国台办与陆委会建立的联系沟通机制，都是具体生动的范例。只要民进党当局认同体现一个中国原则的“九二共识”，以实际行动停止谋“独”挑衅和勾连外部势力对抗大陆，两岸对话协商就可以恢复。,军事
165,印度国产舰载机首次在国产航母成功着舰 印媒:里程碑,原标题：印度国产舰载机首次在国产航母成功着舰，印媒：重大里程碑印度“光辉”舰载机在“维克兰特”号航母上进行起降。印度“光辉”国产舰载战斗机首次在国产航母“维克兰特”号上成功着舰。2月6日，印度“光辉”国产舰载机首次成功在印度国产航母“维克兰特”号上起降，这是该航母自服役以来首次迎来固定翼飞机。《印度教徒报》刊文称，“光辉”国产舰载机在“维克兰特”号首次成功着舰具有重大里程碑意义。据印媒报道，成功在“维克兰特”号航母上起降的是“光辉”舰载机的第二架原型机（NP-2），由印度海军试飞员希夫纳特·达希亚（Shivnath Dahiya）驾驶。印度海军发言人维韦克·马德瓦尔（Vivek Madhwal）在一份声明中说，“这表明印度有能力设计、开发、建造国产航母并在航母上运作本土制造的战机。”“维克兰特”号是印度首艘国产航母，于2009年2月开工，2022年9月正式服役，航母长262米，宽62米，航母满载排水量约4.3万吨，最高航速28节，能够搭载约30架各型舰载机，包括米格-29K战斗机、卡-31空中预警直升机、MH-60R多用途直升机，以及印度制造的先进轻型直升机和LCA轻型战斗机。“光辉”舰载战斗机是印度LAC国产轻型战斗机项目的舰载版本，采用滑跃起飞-阻拦着舰方式。2020年1月，该机在“维克拉玛蒂亚”号航母上首次成功阻拦着舰，印度海军称这是“一个壮举”。印度海军原计划将舰载版“光辉”战斗机装备于首艘国产航母“维克兰特”号，但目前印度海军已经转向西方舰载机，将在美制“超级大黄蜂”和法制“阵风”M舰载机中进行选择，“光辉”舰载机是否能正式列装前途未卜。,军事
166,FTX喊话美国政客：限月底前归还政治献金 否则起诉,原标题：FTX喊话美国政客：限月底前归还政治献金，否则起诉（观察者网讯）据美国有线电视新闻网（CNN）、商业内幕网站等美媒2月6日报道，在昔日全球第二大加密货币交易所FTX破产、创始人被捕后，FTX的新管理层正在向数百名政客和政治组织施压，要求他们归还该加密平台或其创始人在去年破产前捐赠的政治献金。FTX表示，这些捐款需要在本月底前归还，任何不自愿退款的政客或团体都可能面临诉讼，并从诉讼开始之日起计算利息。《纽约时报》2月4日曾指出，FTX员工和其他与该公司关系密切的人总共向政客们捐献了超9000万美元。去年11月11日，币圈“巨人”、估价320亿美元的加密货币帝国FTX在推特上发布了申请破产保护声明，交易所创始人兼首席执行官山姆·班克曼-弗里德（Sam Bankman-Fried，下文简称“班克曼”）宣布辞职，震动币圈。一个月后，班克曼在巴哈马被当地警方逮捕，纽约南区检察官随后公布了一份针对班克曼的刑事起诉书，其中指控他犯有线上欺诈、证券欺诈和洗钱等八项罪名。此外，美国证券交易委员会当天也向班克曼提起一项民事诉讼，指控他误导投资者、欺骗了交易所用户。被从巴哈马引渡回国的班克曼被检察官指控犯下“美国历史上最大的诈骗案之一”，FTX债权人约有100万。而在FTX的全盛时期，据CNN称，班克曼是华盛顿政界的常客，游说对新兴的加密行业进行宽松监管，并成为民主党最大的捐助人之一。根据美国联邦选举委员会的记录，班克曼在2022年中期选举周期向竞选活动和政治行动委员会捐献了大约4000万美元，主要支持民主党人。在FTX宣布破产前，班克曼已成为民主党的第二大个人捐助人，仅次于美国金融大鳄索罗斯。另外，班克曼还曾告诉记者，他暗地里向共和党人捐献了等额的资金。不过，福克斯新闻网2月5日称，班克曼只向共和党候选人捐献了大约26.22万美元。除了班克曼，据美国商业内幕网站报道，FTX巴哈马公司的前首席执行官瑞安·萨拉梅（Ryan Salame）也曾在2022年选举周期向共和党人捐献超2000万美元，FTX的前高级工程师尼沙德·辛格（Nishad Singh）则是民主党政客的主要捐助人之一，他捐赠了790万美元。总体而言，据《纽约时报》2月4日报道，FTX员工和其他与公司关系密切的人向两党国会候选人和政治行动委员会捐献了超9000万美元的竞选捐款。而随着FTX破产，去年12月，处理FTX破产案的律师开始要求共和党、民主党政客等返还捐款。但据CoinDesk今年1月报道称，在196名从FTX收到钱的政客中，只有5人表示他们成功退还了钱。当地时间2月5日，FTX再次敦促政客及团体归还捐款，并给出2月28日的还款截止日期。在当日发布的一份声明中，FTX表示它正在向政治人物、政治行动委员会和其他收款者发送“机密信息”，以寻求收回资产，以偿还约100万名债权人。FTX直言，这些捐款需要在本月底前归还。FTX及其债务人还以采取法律行动相威胁，表示任何不自愿退款的政客或团体都可能面临破产法庭诉讼。声明写道：“如果这些款项不是自愿返还的，FTX债务人保留向破产法院提起诉讼，要求返还这些款项的权利，并从诉讼开始之日起计算利息。”同时，FTX警告收款者，即便他们把从FTX收到的钱款支付或捐给了第三方（包括慈善机构），这也并“不妨碍FTX债务人向收款人或任何后续受让人寻求追偿”。据报道，一些被资助的政客已宣布他们打算返还钱款。民主党全国委员会、民主党参议院竞选委员会和民主党国会竞选委员会的官员去年12月表示，他们将搁置班克曼的捐款，同时等待政府就如何退还捐款提供指导。而在同一月，白宫新闻秘书卡琳·让-皮埃尔则拒绝评论美国总统拜登是否会归还班克曼的政治献金。本文系观察者网独家稿件，未经授权，不得转载。,军事
167,美国务院称将向叙利亚提供援助 但拒绝解除对其制裁,原标题：被问“地震后，应解除对叙制裁”，美国务院这么说（观察者网讯）2月6日在土耳其、叙利亚发生的强烈地震已导致上千人遇难，但面对天灾，美国仍拒绝解除对叙利亚的制裁。卡塔尔半岛电视台6日发文称，美国政府表示会“致力于”帮助受灾的土叙两国民众，却排除了直接与叙政府接触的可能性。美国国务院网站发布的记者会实录显示，美国国务院发言人普赖斯6日宣称，美国将通过不同程序向土耳其和叙利亚提供援助。在土耳其，美国将与该国政府合作，帮助救援和重建工作；在叙利亚，美国则会通过“非政府组织形式的合作伙伴”在当地提供人道主义支持。有记者随后提问，叙利亚政府是震后救援行动的主要执行者，“美国仍然承认叙利亚政府，那为什么不与叙政府接触？这是一个积极的姿态。另一种做法则是解除令叙利亚窒息的制裁。”但对于这个问题，普赖斯坚称，美国在当地有“人道主义合作伙伴”，“他们有能力在悲惨的地震后提供援助，我们将继续通过当地合作伙伴提供人道主义援助。”他还攻击叙利亚政府“不把民众的利益和福祉放在首位”，声称与叙利亚政府接触是“具有讽刺意味的行为”。半岛电视台认为，地震显然没能“软化”美国对待叙利亚政府的态度。普赖斯的表态意味着，美国只会通过非政府组织向叙利亚提供援助，但不会与叙利亚总统巴沙尔·阿萨德领导的政府接触。美国国务卿布林肯也在6日的声明中做出类似表态。他宣称，美国政府将与土耳其盟友和“人道主义伙伴”保持密切联络，美国支持的“叙利亚人道主义组织”正在全国范围内“应对地震造成的影响”。自2011年叙利亚危机爆发以来，美国已经对叙利亚政府、企业和个人实施了一系列制裁，制裁对象还包括叙利亚总统巴沙尔·阿萨德夫妇。半岛电视台指出，美国试图通过制裁在经济上孤立叙利亚。目前，在土耳其、叙利亚发生的强烈地震已经造成两国总计4000多人死亡。据土耳其阿纳多卢通讯社7日报道，土耳其副总统奥克塔伊表示，地震已造成该国至少2379人死亡，14483人受伤。叙利亚国家通讯社7日援引叙卫生部的消息称，地震导致叙利亚拉塔基亚省、阿勒颇省、哈马省和塔尔图斯省以及伊德利卜省政府控制区至少769人死亡，1448人受伤。美国有线电视新闻网（CNN）称，在叙利亚反政府武装控制区内，地震已造成至少740人死亡。半岛电视台提到，总部位于美国的阿拉伯裔美国人反歧视协会（ADC）已于6日呼吁美国“立即”解除对叙利亚的制裁，以便向叙利亚提供援助。ADC执行董事阿贝德·阿尤布（Abed Ayoub）在一份声明中说：“解除制裁将为额外的援助打开大门，为有需要的人提供即时救济。”中国已决定向土叙两国提供紧急援助。据央视新闻客户端消息，国家国际发展合作署副署长邓波清接受总台记者采访表示，中国政府第一时间启动紧急人道主义援助机制，决定向土耳其和叙利亚提供紧急援助。首批将向土耳其提供4000万元人民币紧急援助，包括派遣重型城市救援队、医疗队，并提供土方急需的救灾物资。协调向叙利亚提供叙方急需的救灾物资，并加快落实正在实施的粮食援助项目。同时，中国社会各界也向土耳其和叙利亚伸出援手。中国红十字会已分别向土方和叙方各提供20万美元援助。当地华人华侨正在筹集帐篷、毛毯等救援物资。据了解，中国首支社会救援力量已于上午赴灾区开展救援。中国政府将根据灾情发展和实际需要，继续向土耳其和叙利亚提供力所能及的帮助。,军事
168,英超豪门前球员在土耳其失联 几小时前刚打入制胜球,原标题：英超豪门前球员在土耳其地震中失联 几小时前刚打入制胜球海外网2月7日电 据英国《每日星报》2月6日报道，曾在英超豪门切尔西等足球俱乐部效力的球星克里斯蒂安·阿特苏在土耳其地震中失联。就在几小时前，他还在比赛中打入制胜球。阿特苏是一名加纳国脚。他目前效力的土耳其俱乐部哈塔斯堡位于土耳其的哈塔伊，这里是受地震影响最严重的地区之一。有土耳其记者曾在社交媒体上表示阿特苏已从废墟中被救出，但腿部受了伤。但这一消息随后被哈塔斯堡俱乐部的发言人否认。这名发言人称，阿特苏和该俱乐部的体育总监仍在废墟中。当地时间6日，土耳其发生了两次地震，第一次7.8级，第二次7.5级。专家表示，死亡人数可能会高达上万人，而远在埃及和塞浦路斯的民众都能感受到震感。就在第一次地震发生的几个小时前，阿特苏在5日一场比赛的补时阶段打入制胜球，帮助球队取得了胜利。目前，数千名球迷正在社交媒体上为这名球员祈祷。（海外网/张霓 实习编译/周宣池）,军事
169,普京曾向以色列前总理承诺不杀泽连斯基？克宫回应,原标题：普京曾向以色列承诺不杀泽连斯基？克宫回应[编译/观察者网 李焕宇]“你保证你不会杀泽连斯基吗？”“我不会杀泽连斯基。”2月4日，以色列前总理贝内特在视频网站上公布了一段受访视频，称自己在去年3月与俄罗斯总统普京会面时曾当面问过会不会杀乌克兰总统泽连斯基的问题，普京向他承诺不杀泽连斯基。对此，俄罗斯总统发言人佩斯科夫在6日回应道，俄方并不打算透露俄以两国高层会谈的细节，因此他们决定既不证实也不否认贝内特发表的言论。据《以色列时报》2月5日报道，时任总理贝内特的俄罗斯之行发生在俄乌冲突爆发一个月之后，此前泽连斯基已多次请求他在俄乌之间进行“斡旋”。由于贝内特是冲突爆发后首位面见普京的外国领导人，因此这趟旅程备受外界关注。其办公室当时声明称，会晤持续了约三个小时，而且是“在美国政府的协调和支持下”进行的。此后，贝内特“与乌克兰进行持续对话”，并前往柏林与德国总理朔尔茨会面。在4日发布的视频里，贝内特称自己当面问了普京：“你打算杀死泽连斯基吗？”在普京回答“我不会杀泽连斯基”后，贝内特更进一步，问道：“我可以理解为，你向我保证你不会杀泽连斯基吗？”对此普京重申：“我不会杀泽连斯基。”会面结束后，贝内特立即给泽连斯基打电话，说：“我刚开完会，（普京）不会杀你。”得到消息的乌克兰总统反问他：“你确定吗？”贝内特保证道：“我有百分之百的把握，普京不会杀了你。”据他回忆，泽连斯基在两个小时后发过来一张在办公室的自拍，然后说：“我不怕。”关于会谈的其他内容，美国调查性报道网站“灰色地带”援引视频内容称，贝内特表示普京作出了“两个重大让步”，愿意放弃“去纳粹化”的目标，并且不寻求解除乌克兰的武装。泽连斯基则在那个周末放弃了推动本国加入北约的努力。然而，俄乌之间的谈判在3月之后再无下文，在被问及美国及其盟友是否阻碍了俄罗斯和乌克兰之间的和平进程时，贝内特给出了肯定回答。在他看来，自己在俄乌之间所做的斡旋是成功的，两国都同意做出让步，并呼吁停火，但由于乌克兰的西方盟友阻止了这种情况发生，所以最终没能实现。2月6日，俄罗斯总统发言人佩斯科夫对贝内特透露的内容向塔斯社回应。他表示，俄罗斯不愿透露高层会谈的细节，因此他们决定既不证实也不否认贝内特发表的言论。佩斯科夫承认：“在贝内特担任以色列总理期间，普京和贝内特确实保持了相当积极的对话。。。。。。他们经常进行私下和电话交谈。除了双边关系，乌克兰问题和特别军事行动也被提上了议程。事实上，他们花了几个小时讨论这个话题。但你知道，我们不愿意透露国家元首之间会谈的细节。这一次，我们也不愿意这样做。这就是为什么我既不会证实也不会否认贝内特先生所说的话。”以色列在俄乌冲突中始终保持中立立场，据英国《卫报》报道，以色列总理内塔尼亚胡1月31日表示，如果俄乌双方和美国都提出要求，他愿意考虑担任俄乌之间的调解人。他还称，去年他曾被要求担任俄乌调解人，但由于当时他是以色列利库德集团领导人而并非以色列总理，所以拒绝了该请求。,军事
170,尼泊尔航班坠毁致超70人遇难：之前发动机已失去推力,原标题：航班坠毁致超70人遇难，原因公布据央视新闻客户端援引亚洲新闻台2月7日报道，尼泊尔雪人航空公司失事航班调查小组称，在飞机坠毁前的最后一段，发动机已经失去推力。1月15日，尼泊尔雪人航空公司一架客机在尼中部博克拉地区塞蒂河峡谷附近坠毁。失事航班共搭载68名乘客和4名机组人员。事故发生后，已有71名遇难者遗体被找到，有当地官员向法新社表示，找到幸存者的概率为“零”。据印度联合新闻社1月15日报道，尼泊尔雪人航空公司发言人证实，搭乘该航空公司ATR 72客机的68名乘客和4名机组人员全部遇难。尼泊尔当局1月16日表示，已找到坠毁飞机的黑匣子。路透社报道称，这是该国30年来最致命的飞机事故。,军事
171,外交部驻港公署警告美西方停止干预香港司法政治操弄,原标题：外交部驻港公署正告美西方政客：立即停止干预香港司法的政治操弄针对美国国会有关机构和议员发表涉港谬论，妄议特区法院审理“47人初选”案，公然诋毁香港人权法治状况，干预特区正常司法，外交部驻港公署发言人表示强烈不满和坚决反对，敦促有关政客立即停止拙劣的政治表演。发言人指出，2020年香港特区第七届立法会候选人提名前夕，有关反中乱港分子借机串通组织所谓“初选”，捏造虚假民意，企图夺取立法会控制权，意在使特区政府停摆，胁迫中央政府和特区政府。这种卑劣的政治手段，不仅严重干扰破坏香港基本法规定的民主选举制度，也涉嫌触犯香港国安法规定的颠覆国家政权罪。斑斑劣迹，于法难容！发言人表示，有法必依、违法必究是法治核心要义。任何人都没有凌驾法律之上的特权，任何权利自由都不能突破国家安全的底线，这是有关国际公约的明文规定，也是各国法律实践的通例。个别国家政客抱持虚伪的双重标准，一再干扰特区司法机关依法办案，将政治操弄凌驾于法律之上。他们对自己国家的各种民主乱象置若罔闻，却不务正业、颠倒是非，恶意诋毁香港国安法，将反中乱港分子美化为所谓“自由斗士”，干扰特区司法正常运作，其破坏香港法治、干预香港事务的伪善面目和险恶用心昭然若揭！发言人强调，法治是香港繁荣稳定的重要基石，“一国两制”事业始终在法治轨道上运行。香港国安法实施以来，香港社会秩序恢复，法治原则彰显，发展重回正轨，香港居民的权利自由得到更好保障。特区执法司法机构严格执法、公正司法，有力捍卫宪法和基本法确立的特区宪制秩序，为香港实现更好发展奠定坚实的法治基础。香港法治指数在世界排名中始终名列前茅。这是国际社会对香港投下的信心票，也是对谎言讹诈、栽赃抹黑之声的有力回应！发言人重申，在香港从由乱到治走向由治及兴的历史大势面前，西方政客借干预司法祸乱香港的可耻图谋注定不会得逞。任何外部干预都动摇不了香港的法治基础和国际社会对香港法治的信心，动摇不了我们坚定维护“一国两制”和国家安全的决心。我们敦促西方政客摆正位置，认清现实，切实尊重法治精神，立即停止对特区司法制度的干预和破坏！,军事
172,土卫生部长：目前有227支土耳其医疗队参与地震救援,原标题：土卫生部长：目前有227支土耳其医疗队参与地震救援当地时间7日清晨，土耳其卫生部长科贾通过社交媒体表示，截至目前，总计有227支土耳其国家医疗救援队、813辆救护车和4200多名医疗人员在此次土耳其地震灾区参与救援。相关医疗救援力量将随着志愿者人数增加进一步加强。（总台记者 赵兵）,军事
173,英国护士和救护车工作人员再度举行罢工,原标题：英国护士和救护车工作人员再度举行罢工受通胀高企、生活成本上升等因素影响，英国多个行业罢工活动不断。当地时间6日，英国护士和救护车工作人员再度举行罢工。在英国伦敦市中心的一家医院门前，英国最大的护理工会——皇家护理学院正在举行罢工。参与罢工的护士和救护车工作人员手里挥动着示威标牌，上面写着“受够了”等标语，要求增加工资、改善工作条件。抗议者敲打金属栏杆，希望经过的车辆鸣响喇叭来助阵抗议气势。2022年，英国创下40年来通胀率最高纪录，由此导致的生活成本危机是本轮罢工的重要导火索。总台记者 陈林聪：你们今天罢工抗议的目的是什么？英国皇家护理学院罢工组织者 马修：我们要抗议的原因是因为我们没有得到足够的薪水，我们没有得到政府的尊重。事实上，我们想告诉人们，我们经历了抗击新冠疫情，我们希望得到尊重，也应该值得尊重。我的一些同事需要每月要去食物银行领取食物救济家人，维持生活。现在的情况变得很糟糕，情况没有好转。直到政府稍微提高一点我们的收入，护士和他们的家人才能养家糊口，我们的生活才能变得容易一些。6日的罢工主要在英格兰地区举行，据悉7日护士群体还将继续罢工，救护车工作人员则将在10日再次举行罢工。自2022年年底以来，英国的护士和救护车工作人员多次举行罢工，给英国国民保健制度（NHS）带来巨大压力。根据媒体测算，本周的罢工将可能导致至少5.5万个门诊预约被推迟。英国卫生大臣表示，他已经和工会进行了谈判，并敦促医疗工作者取消罢工。总台记者 陈林聪：这些护士手上拿着的标牌是“请按下喇叭”，按喇叭代表你们支持他们争取更高的工资，以满足他们在英国不断上涨的生活物价下维系生活。每次我们在伦敦的街头，尤其是经过这样的医院门口的时候，会经常看到护士在罢工。英国正在进入有史以来最长、最大的罢工潮。（总台记者 陈林聪）,军事
174,中方决定向土耳其和叙利亚提供紧急援助,原标题：中方决定：提供紧急援助2月6日凌晨，土耳其发生7.8级强震，造成土耳其和叙利亚两国重大人员伤亡和财产损失。国家国际发展合作署副署长邓波清今天接受总台记者采访表示，中国政府第一时间启动紧急人道主义援助机制，决定向土耳其和叙利亚提供紧急援助。首批将向土耳其提供4000万元人民币紧急援助，包括派遣重型城市救援队、医疗队，并提供土方急需的救灾物资。协调向叙利亚提供叙方急需的救灾物资，并加快落实正在实施的粮食援助项目。同时，中国社会各界也向土耳其和叙利亚伸出援手。中国红十字会已分别向土方和叙方各提供20万美元援助。当地华人华侨正在筹集帐篷、毛毯等救援物资。据了解，中国首支社会救援力量已于上午赴灾区开展救援。中国政府将根据灾情发展和实际需要，继续向土耳其和叙利亚提供力所能及的帮助。,军事
175,韩媒：尹锡悦下令向土耳其灾区派遣救援队,原标题：韩媒：尹锡悦下令向土耳其灾区派遣救援队[环球网报道 见习记者 李律杉]据韩联社报道，韩国总统府表示，韩国总统尹锡悦周二（7日）下令韩国政府向土耳其灾区派遣救援人员，并运送医疗用品。报道称，韩国总统府还表示，“韩国总统尹锡悦今天上午下令投入军用运输机向土耳其紧急派遣救援队，并提供药品援助，帮助土方在震后早日重建家园。”报道还提到，据悉，3名救援队先遣队员前一天晚上已启程前往灾区。由于向海外派遣救援队需经有关部门、法人、团体负责人和专家出席的海外紧急救援民官联合协商会议批准，相关流程可能于当天走完。据此前报道，韩国政府6日以外交部发言人声明的形式，对土耳其地震遇难者表示深切哀悼，向其家属表示诚挚慰问，并表示希望灾民早日重建家园。据中国地震台网正式测定，北京时间2月6日9时17分（当地时间2月6日4时17分）在土耳其发生7.8级地震。叙利亚由于靠近震中也受灾严重。当地时间6日13时24分（北京时间18时24分），土耳其卡赫拉曼马拉什省再次发生7.6级强震。土耳其灾难和应急管理署称，这次地震不是6日凌晨地震的余震。据《华尔街日报》当地时间6日最新消息，土耳其和叙利亚发生的强烈地震目前已造成约3800人死亡，数千栋建筑被毁。对于土耳其南部发生强震并造成大量人员伤亡，土耳其总统埃尔多安6日当天宣布全国哀悼7天。,军事
176,俄外长：美国鼓励叙利亚库尔德人的分裂主义是在玩火,原标题：俄外长警告：美国在玩火据俄罗斯卫星社6日报道，俄罗斯外交部长拉夫罗夫表示，美国鼓励叙利亚库尔德人的分裂主义是在玩火，这对叙利亚本身和地区其他国家构成威胁。报道称，拉夫罗夫在访问伊拉克期间与该国外长侯赛因举行的新闻发布会上称：“我们的美国同事继续玩火，以各种可能的方式鼓励库尔德人的分裂主义，不尊重叙利亚的领土完整，无视这会给该地区其他有库尔德人口的国家带来的风险。”报道称，美国出于中东战略考虑，扶持叙利亚的库尔德武装，而土耳其将库尔德人视为分裂国家的心腹大患，多次出兵打击叙北部库尔德武装。[原标题]俄外长警告：美国在玩火来源 | 参考消息,军事
