,col1,col2,col3
132,磐石拉力赛最后一击决胜负 杨恩东勇夺冠军,11月3日上，2022年“兴泽杯”汽车房车拉力赛圆满落幕，经过三个赛段的激烈较量，代表EAR赛车俱乐部出战的杨恩东（领航：郝朋）以26分53秒714的成绩夺得四驱拉力组冠军。此次拉力赛由磐石市委、市政府主办，吉林奥博瑞体育赛事服务有限公司、磐石市兴泽食品有限公司协办。来自贵州、浙江、山东、河北、辽宁、黑龙江等地100多位赛员报名参赛。本次比赛为期3天，设置了包括超级短道赛在内的四个赛段。包括SS1超级短道两圈；越野组、UTV组SS2老营沟赛段；越野组、UTV组SS3漫红岭赛段；拉力两驱组、拉力四驱组SS2漫红岭赛段；拉力两驱组、拉力四驱组SS3老营沟赛段；拉力两驱组、拉力四驱组SS4老营沟赛段。此次比赛的赛段虽然公里数不长，但弯道极具挑战性、路况复杂多变，兼具趣味性与刺激感。特别是在CRC中国拉力赛缺席三年之后，不少拉力车手报名此次比赛，一解三年“相思”之苦。值得一提的是，本场汽车房车拉力赛跨界别地为不同类型的赛车提供了同场竞技的舞台。在2022大海道超级越野耐力赛上表现出色，拿下UTV组亚军的杨恩东继续在自己的赛车之路迈出新的步伐。“时隔多年，终于迎来了磐石这场拉力赛，我的心情无比激动，赛前很希望自己能够尽快进入状态，整个比赛的感觉很振奋。”重返心爱的拉力赛场，杨恩东如鱼得水。在首日的SS1短道赛，杨恩东以2分17秒08的成绩暂列榜首，也拿下了SS2长赛段的发车杆位。首位发车，需要充当艰苦的“扫路”角色，杨恩东跑出了16分16秒047的成绩，排在SS2赛段第二位。此时，总成绩的的榜首之争，呈现胶着状态。在调整好心态之后，杨恩东/郝朋车组在最后的SS3赛段放手一击，跑出了8分20秒587的“疯狂”成绩，一个赛段就领先第二名的车组将近30秒的时间，最终顺利拿下四驱拉力组的全场冠军。赛后，杨恩东表示本场比赛最大的挑战是寒冷的天气之下，赛段有部分结冰的现象，而且拉力和越野同场竞技，路面的变化较大。在比赛胶着的情况下，杨恩东和领航郝朋加强了对路书的剖解，克服了赛道里面的各种危机，最终在第三个赛段破冰突围，拿到了本赛季的首个冠军奖杯。在征战了两年COC中国汽车场地越野锦标赛之后，杨恩东的控车技术和比赛心理都有了较大的提升。“虽然很久没跑CRC了，但参加UTV的比赛也是一种体验和练习吧，正所谓一日练，功一日功，一日不练十日空，这些感受还是比较突出的。”在杨恩东看来，赛车不仅讲究天赋，比赛经验同样发挥着重要的作用。赛车如人生，需要把握好手中的方向盘，懂得踩油门，更要懂得踩刹车。无论是越野赛场，还是拉力赛场，在杨恩东的漫漫人生路上，唯有热爱和梦想，可抵岁月漫长。（巴蒂A）,赛车
133,CTCC中国杯火热开战 刘洋张大胜各取两冠,中国杯赛车在完成升级换代后，时隔两年再战浙赛，轻松突破速度纪录；CTCC全员克服困难坚守围场，风雨之中不负热爱。11月4日，在江南的淅沥小雨中，CTCC中国汽车职业联赛浙江绍兴柯桥站燃情起跑。中国杯/中南杯众将各显神通，于浙江国际赛车场完成了赛季第三、第四分站共计四回合的高强度竞逐。在中国杯上午进行的第五回合中，东风风神马赫车队的刘洋先下一城，传祺影豹车队的张大胜随即在第六回合中还以颜色；第七回合，刘洋在雨中再揽一冠，张大胜则在第八回合中扳回一城。中南杯方面，吉人自有天相MotorSport车队的陈方平全胜而归。突破，是CTCC永恒的主题CTCC上一次登陆浙江国际赛车场还是2019赛季。仅仅两年间，CTCC中国杯就焕然一新：紧随时代潮流的新技术规则带领中国杯迈入了1.5T时代；自主品牌的相继涌入则令国货汽车成为中国杯的绝对主角。CTCC浙江绍兴柯桥站正好对中国杯乃至自主汽车在这两年间所取得的进步进行一次检阅。新世代中国杯赛车果然不负众望。首节排位赛，在低温湿滑的赛道上，东风风神马赫车队的王涛率先做出1：43.982的有效圈速，轻松突破2019赛季中国杯在浙赛创下的1：47.778最快圈速纪录。随后，其队友刘洋进一步刷新圈速，做出1：41.407的排位赛最快单圈。随着赛道变干，车手的状态愈加火热，本站中国杯的最快圈速于第五回合决赛被王涛以1：41.180斩获。新世代中国杯赛车一出场便刷新了浙赛的中国杯圈速纪录，最终把纪录大幅提升了6.598秒，进步之神速可见一斑。除了更快更强的赛车，如今CTCC的格局也令人欣喜：传祺影豹和东风风神两大国货钢炮在中国杯分庭抗礼，书写自主汽车的赛车传奇；领克汽车挑战赛是中国自主单一品牌赛的优秀范例，本站将与CTCC同场呈现精彩赛事；在本站接下来要进行的超级杯和TCR Asia中，自主品牌赛车也是场内焦点之一。在浙江绍兴柯桥站，CTCC生动地展示了中国赛车和自主汽车工业的全新面貌，再度推动国内汽车运动文化的发展，令赛车成为中国汽车工业的一张闪亮名片。专业和坚持，是赛车人的美德周五的绍兴阴晴不定，气温最高仅18摄氏度。湿冷的天气不仅考验车手的轮胎管理能力，也对工作人员的意志发出挑战。当前特殊的大环境下，人员和物资的流动也比以往面临更多困难。尽管困难重重，CTCC全体赛事人员对这项运动的热爱却未曾磨灭。在浙江绍兴柯桥站开始前，CTCC官方就制定了多套后备计划迎接突发情况，并高效对赛程进行了一定调整，在严格遵守国家相关要求的前提下，以专业的运营为赛事的成功举办保驾护航。与此同时，CTCC的参与者们也全力配合，齐心协力助推赛事顺利举办。为应对周五的密集赛程，中国杯/中南杯的很多车队技师和车手选择留守赛场，通宵奋战。正是这些赛车人的敬业和坚持，周五的比赛才得以成功进行。中国赛车人在逆风环境下的坚韧不拔，令人刮目相看。吉人自有天相MotorSport车队的傅斌就在赛后新闻发布会上感叹：“这站比赛，所有人都付出了很多努力，克服了很多不利条件，这让我非常感动。我相信有这种坚持的精神加持，CTCC包括中国赛车都会越来越好，逆境之下也会诞生更多优秀的车手。CTCC目前在规则的专业性和比赛的规模上，在国内都是数一数二的，我们也在身在其中飞速地成长，这也是我们坚持参与CTCC的原因。”中国杯另一劲旅东风风神马赫车队在周四的排位赛中占据四、五、六、八名。这支卫冕冠军车队本赛季携新款东风风神奕炫赛车出征，车手阵容包括2020赛季中国杯年度车手冠军、汽车工程师黄金福，中国杯四冠王刘洋，冠军车手郑越，著名汽车媒体人、TCR China大师杯年度冠军王涛。卫冕冠军刘洋在今天的排位赛中表现亮眼，刘洋帮助车队斩获了第三的排名。队友郑越和王涛紧随其后，分获第四和第五的排名。他们将在明天的正赛中向头排的广汽传祺赛车发起挑战。魔鬼历练，年度之争愈演愈烈来到浙江绍兴，CTCC中国杯跨入奠定年度争冠格局的抢分大战，东风风神马赫车队与传祺影豹车队两大阵营再次短兵相接，呈现两强争霸的格局。两大车队均分了本站中国杯四回合的冠军，比赛中贴身对决、并排冲线的精彩戏码轮番上演。值得一提的是，浙江国际赛车场有“小纽北”的美誉，而著名的德国纽博格林北环赛道有“绿色地狱”的别称。在本站，CTCC同样向车手提出魔鬼般的考验。在周五的比赛中，多变的天气导致干湿交替的复杂路况，明显的昼夜温差和密集的赛程则需要车手穷尽技巧和体能全力应战。王涛在第八回合赛后的新闻发布会就提到：“在跑完上午的比赛后，我已经感到有点疲惫。下午的比赛中，赛车的助力系统出现故障，我使用洪荒之力才一路顺利带回。”回首周五的精彩赛事，在上午的排位赛中，两大车队轮番刷新圈速，最终由东风风神马赫车队的刘洋豪取双杆。第五回合决赛，刘洋和王涛帮助东风风神马赫车队包揽前二。传祺影豹车队的张大胜则在第六回合中与刘洋持续激战，最终以0.01秒的微弱优势惊险取胜。下午再战两轮，第七回合，刘洋在雨战中力压张大胜以0.061秒获胜；第八回合，张大胜和刘洋再次激斗至最后一圈，最终张大胜再次扳回一局，登上领奖台。四轮棋逢对手的较量后，刘洋与张大胜的积分榜分差仍保持在个位数，年度冠军的悬念需留待下一站揭晓。在中国杯的精彩对决后，CTCC浙江绍兴柯桥站将于周六开启超级杯以及TCR Asia的赛事征程。（壹星）,赛车
134,玛莎拉蒂车队官宣车手阵容 冈特尔、莫塔拉出征,2022年11月3日，上海——玛莎拉蒂MSG车队今日宣布全新赛季阵容，将携手马克西米利安·冈特尔（Maximilian Günther）与爱德华多·莫塔拉（Edoardo Mortara）重返热血赛道，征战ABB国际汽联电动方程式世界锦标赛第9赛季。作为首个出征ABB国际汽联电动方程式锦标赛的意大利超跑品牌，玛莎拉蒂的出征具有划时代的意义。在即将鸣金的第九赛季中，久经沙场、活力十足的莫塔拉和冈特尔将掌控有史以来最快、最轻和最强大的全新Gen3电动方程式单座赛车，满怀对胜利之渴望，以无限激情点燃其澎湃潜能，竞逐冠军头衔。全新Gen3充分展现了一系列行业前沿的设计、制造和技术的创新成果。自2017年加入Formula E以来，作为该系列赛事顶级车手之一的莫塔拉，在全球车坛屡获佳绩并不断书写职业生涯的传奇篇章。在第七赛季中，莫塔拉将世界亚军揽入囊中；在第八赛季，这位意大利-瑞士双国籍车手在激烈的冠军争夺战中取得了四场比赛的胜利，从而收获这一赛季的季军头衔。迄今为止，他已在Formula E征战6个赛季，共摘得6个冠军头衔，并13次登上领奖台。今年他将携手玛莎拉蒂MSG车队在第9赛季持续捍卫傲人荣耀。作为Formula E有史以来最年轻的冠军，马克西米利安·冈特尔在过去的四个赛季中表现出十足的成长和潜力。这位德国车手在第五赛季加入Formula E这一电动赛事，此前他在二级方程式（F2）中拥有出色的表现，即使面临第13位次的E-Prix发车，依旧摘得冠军头衔。拥有3个冠军头衔，年仅25岁的马克西米利安·冈特尔代表着Formula E的未来，作为赛车运动中冉冉升起的新星之一，他将与队友爱德华多·莫塔拉组成第九赛季最具竞争力的车手阵容之一。爱德华多·莫塔拉（Edoardo Mortara），玛莎拉蒂MSG车队车手“自从第四赛季加入以来，整个车队就成了我的家，在第九赛季的赛场内外，我都非常开心可以携手如此孜孜不倦、才华横溢的团队继续征战。在荣膺6场胜利、登上13次领奖台和一个世界亚军后，过去的5个赛季是我职业生涯中表现最好的一个阶段，我期待着能驾驶全新Gen3取得更大的辉煌。作为一名意大利-瑞士车手，能代表玛莎拉蒂品牌重返国际赛车运动是一个巨大的荣誉。我也非常期待与冈特尔合作，他充分展现了作为一名电动方程式车手的潜力。我非常荣幸加入玛莎拉蒂MSG车队，相信我和冈特尔组成的强大组合，将以世界亚军作为起点，在新赛季把更多冠军头衔收入囊中。”马克西米利安·冈特尔（Maximilian Günther），玛莎拉蒂MSG车队车手“我非常自豪能在第九赛季来临之际加入玛莎拉蒂MSG车队的大家庭。对于这支队伍在最近几个赛季所斩获的佳绩，我深表钦佩。他们实力强大，是当之无愧的世界亚军。能与玛莎拉蒂MSG车队合作，成为玛莎拉蒂品牌回归赛道的一份子，对我来说是一个巨大的荣誉，我期待双方可以共同打造更坚不可摧的强大实力。我第一次见到莫塔拉是在2016年，我们在赛车方面有着相似的价值观——我们都非常注重细节，并渴望胜利。在相互尊重的基础上，我们在赛道内外一直保持着良好的关系。我相信我们会成为一个强大的团队，我们将一道努力，确保我们和团队都随时保持最佳状态。我已经等不及要开始这段激动人心的旅程了。”乔瓦尼·托马索·斯格罗（Giovanni Tommaso Sgro），玛莎拉蒂赛事主管“随着玛莎拉蒂重返赛道，我们很高兴地欢迎冈特尔和莫塔拉在第九赛季加入到三叉戟大家庭，这将是Formula E令人激动和振奋的新赛季。高扬永不磨灭的激情能量以及与生俱来的创新精神，我们很自豪地重返玛莎拉蒂的品牌诞生地——赛道。在关于性能的这场竞赛中，镌刻三叉戟标志的性能座驾将在一些世界上最具标志性的城市街道上冲锋。Formula E不仅仅是一个赛事，对玛莎拉蒂而言，这更是一个新技术的绝佳演练场——经赛场考验的新技术将加速玛莎拉蒂公路车型电动动力系统和智能软件的开发。作为第一个出征Formula E的意大利品牌，我们期待即将全面启动的玛莎拉蒂Folgore电气化战略。”詹姆斯·罗西特（James Rossiter），玛莎拉蒂MSG车队负责人“第九赛季开启了Formula E令人兴奋的全新时代，我很高兴继续延续与莫塔拉的合作关系，并欢迎冈特尔的加入。自2017年以来，莫塔拉一直是车队运营的关键基石，在他征战Formula E的六个赛季中，莫塔拉无疑是发车区最好的车手之一。很高兴看到他能与冈特尔搭档，冈特尔是一个前途无量和潜力十足的年轻天才。这对搭档的加盟，将为我们全新Gen3赛车构建一个非常强大的车手阵容，我们将在每次比赛中力争上游，创造激动人心的三叉戟时刻。”（新浪赛车）,赛车
135,F1墨西哥大奖赛：维斯塔潘冠军 单赛季14胜创纪录,2022年F1墨西哥大奖赛正式比赛结束，红牛车队维斯塔潘执行了软胎-中性胎的一停策略，凭借出色的保胎表现和长距离发挥，生涯第三次在墨西哥夺冠！这是维斯塔潘的赛季第14冠，创造了F1的单赛季分站冠军数的新纪录！汉密尔顿亚军，主场作战的佩雷兹收获季军！拉塞尔、塞恩斯、勒克莱尔、里卡多、奥康、诺里斯、博塔斯分列四至十位。中国车手周冠宇第13完赛。维斯塔潘赛后表示：不可思议的结果，不可思议的一年。我们真的很享受，同时我们也会继续争取更多的冠军。佩雷兹：很不错的领奖台，在这些车迷面前，我的确想赢得更多，但季军也已经不错了。以下为本场比赛成绩表：（壹星）,赛车
136,图集-2022年F1墨西哥大奖赛正赛,,赛车
137,图集-2022F1墨西哥站FP3及排位,,赛车
138,F1墨西哥大奖赛排位赛：维斯塔潘杆位,2022年F1墨西哥大奖赛排位赛结束。红牛车队维斯塔潘凭借Q3完美的发挥，取得杆位！墨西哥大奖赛再次见证新的杆位得主诞生！梅赛德斯车队拉塞尔第二，汉密尔顿第三。主场作战的佩雷兹第四。红牛和梅赛德斯车队包揽前四！塞恩斯第五，博塔斯整个排位赛状态出色，最终取得第六。勒克莱尔第七，第八至第十分别是：诺里斯、阿隆索和奥康。正赛将于北京时间明天凌晨04：00进行！以下为本次排位赛成绩表：（壹星）,赛车
139,F1墨西哥大奖赛第3次练习赛：梅奔包揽前两名,2022年F1墨西哥大奖赛第3次练习赛结束。相较于周五的练习赛，三练进行得较为平稳。梅赛德斯车队拉塞尔凭借1：18.399的软胎成绩，收获三练头名，他的队友汉密尔顿落后0.144秒位居第二。红牛车队维斯塔潘和法拉利车队勒克莱尔分列第三和第四。第五至第十分别是：佩雷兹、塞恩斯、诺里斯、博塔斯、角田裕毅和阿尔本。以下为本次练习赛成绩表：（壹星）,赛车
140,图集-2022年F1墨西哥站周五练习赛,,赛车
141,F1墨西哥大奖赛第2次练习赛：车手测试新款轮胎,2022年F1墨西哥大奖赛第2次练习赛结束。车手们在一个半小时的大部分时间都在进行倍耐力2023赛季款轮胎的长距离测试。最终三名使用2022款软胎做出飞驰圈的车手排名前三：拉塞尔、角田裕毅、奥康。测试版轮胎的圈速上，汉密尔顿最快。勒克莱尔二练期间在8号弯打滑，赛车失控撞上护墙，提前退出了比赛。二练最后时刻，周冠宇赛车故障再次引发红旗。三练和排位赛将于北京时间明天凌晨01：00和04：00进行。以下为本次练习赛成绩表：（壹星）,赛车
142,F1墨西哥大奖赛第1次练习赛：两新秀引发两次红旗,2022年F1墨西哥大奖赛第1次练习赛结束。一练中，菲蒂帕尔迪和劳森的赛车故障先后两次引发红旗。最终，法拉利车队塞恩斯1：20.707取得一练头名，他的队友勒克莱尔落后0.046秒位居次席。主场作战的红牛车手佩雷兹位列第三，维斯塔潘第四，比赛中曾出现一次打滑引发黄旗。第五至第十分别是：汉密尔顿、阿隆索、博塔斯、诺里斯、加斯利和维特尔。中国车手周冠宇第12。以下为本次练习赛成绩表：（壹星）,赛车
143,图集-2022F1墨西哥站周四扫描,,赛车
144,国际摩联探险E族电动越野摩托车世界杯首次官方测试成功举办,-         国际摩联探险E族首次官方测试于2022年9月8-10日在法国沃洛尔蒙塔尼小镇完成。-         来自5个国家的8支男女混搭车队驾驶四个厂商的全域纯电摩托车进行了赛事测试。-         此次测试邀请到摩托车赛事领域的诸多名流参与，包括越野摩托车特技大神罗比·麦迪逊（Robbie Maddison），世界超级摩托车MIE本田车队创始人森协绿，第七车队总经理罗杰·拉森（Roger Larsen），以及国际摩联六天耐力越野赛亚军玛丽娜·莱莫恩（Marine Lemoine），他们都承诺积极参与这项全新赛事并期待2023年揭幕赛季的开始。-         赛制和规则在测试赛中得到了有效验证，全新竞赛模式得到了所有参与者的一致好评。探险E族（E-Xplorer）是国际摩联全新推出的全域电动越野摩托车锦标赛，此项赛事旨在通过全新的竞赛模式，创新科技以及可持续发展理念为年青一代带来一场激烈的越野摩托车竞技盛宴。8支有男女混搭组成的车队在法国中部沃洛尔蒙塔尼的山区参与了首次测试赛事，16名车手在精心设计的赛道亲测4家厂商提供的电动越野摩托车。探险E族创始人和首席执行官瓦伦汀·顾约耐非常有信心让为国际摩托车赛事注入全新活力，通过新能源的结合让更多年轻人积极参与，这是一场男女为争夺同一世界冠军而齐心协力的锦标赛。可持续发展的理念贯穿整个赛事流程，赛事围场和其他区域使用的电力都是来自GCK能源公司提供的零排放氢能源发电机。探险E族致力于全面引入赛车运动能源管理的新时代，无需消耗化石燃料，并采用无声技术，无论是在摩托车上还是在赛事活动过程中，都能让大家尽情享有愉快的户外运动。在这三天的测试中，赛事组织还借此机会介绍并组织了由森协绿主持的技术委员会，她分享了她对该项目的热情，并表示：“我们通过这个赛事平台让不同厂商相互竞争，促使他们带来不同的优质解决方案和观点。我们正在搭建一条创新和改进的道路，共同描绘摩托车替代能源的未来。”参加此次测试的8支车队分别是PCR E-Performance车队， Seven车队， Electric Motion车队， Flair车队， Ride The World车队， BHR车队， MaddWill车队 以及Volt Fast车队， 在2023年正式赛季开始前仅剩2支车队名额。4家厂商分别是中国的虬龙科技（Sur-Ron）， 比利时的EMX Powertrain， 美国的Electric Motion以及法国的BHR。2023国际摩联探险E族电动摩托车世界杯法国季前测试赛- 官方名单车队车队创始人厂商1号车手（女）2号车手（男）1MaddWill车队（澳大利亚）罗比·麦迪森Robbie Maddison虬龙科技Sur Ron桑德拉·科勒尔Sandra Keller（瑞士）罗比·麦迪森Robbie Maddison（澳大利亚）2Volt Fast 车队（比利时）佛雷德·珂赛特Fred CorssetEMX 动力阿曼蒂娜·维斯塔潘Amandine Verstappen（比利时）朱利安·利尔波尔Julien Lieber（比利时）3BHR 厂商车队（法国）凯文·顾亚尔德Kevin GuyardBHR佛朗西斯卡·诺切拉Francesca Nocera（意大利）文森特·查邦尼尔Vincent Charbonnier（法国）4SEVEN车队（美国）詹姆斯·斯图尔特James StewartElectric Motion杰西·邱妮尔Jessie Joineau（法国）尼古拉·德帕拉斯Nicolas Deparrois（法国）5Electric Motion 厂商车队（法国）菲利普·阿雷思腾Philippe ArestenElectric Motion玛丽娜·莱莫恩Marine Lemoine（法国）克里斯托弗·布鲁安德Christophe Bruand（法国）6FLAIR 车队（澳大利亚）蕾哈娜·布查楠Rihanna BuchananEMX Powertrain蕾哈娜·布查楠Rihanna Buchanan（澳大利亚）杰克·菲尔德Jack Field（澳大利亚）7PCR E-Performance Sur Ron厂商车队（英国）艾伦·加德纳Alan Gardner虬龙科技Sur Ron克洛伊·理查德森Chloe Richardson（英国）山姆·温德伯恩Sam Winterburn（英国）8Ride The World 车队（法国）朱利安·杜邦Julien Dupont虬龙科技Sur Ron艾洛蒂·查普洛特Elodie Chaplot（法国）安东·哈弗科斯特Anton Hafekost（法国）本次测试赛的场地设计结合了各种自然和人工制造的障碍，在两条平行赛道上布置了跳跃、凹坑、坡道、巨石、砂砾和段木圆木障碍，为参赛者提供了展示其绝佳技巧的机会。 比赛过程中两队车手在平行赛道进行接力比赛，男女车手时间累加作为总成绩，通过多轮排位和晋级赛最终产生场次冠军车队。国际摩联探险E族世界杯2023年蓄势待发！正如国际摩联主席乔治·维加斯（Jorge Viegas）所言：“国际摩联很荣幸宣布这项全新的探险E族赛事，并邀请所有摩托车制造商加入我们的新旅程。这次测试展示了摩托车运动的美好未来，国际摩联将提供一切必要的支持，以确保2023年首个赛季和未来取得成功。”2023年赛历将在今年年底前正式公布，期待能在全球各地城市中心地标区域以及史诗级的自然景观看到这项环保赛事的落地。（完）,赛车
145,F1美国大奖赛：维斯塔潘冠军 红牛加冕年度冠军,2022年F1美国大奖赛正式比赛过程一波三折！红牛车队维斯塔潘一度由于换胎的失误，失去了场上的优势。但比赛最后阶段，他一路追赶，先后超越法拉利车队勒克莱尔和梅赛德斯车队汉密尔顿，成功拿到赛季第13冠！红牛车队提前拿到了第5个年度车队总冠军。汉密尔顿与冠军失之交臂，遗憾取得亚军；勒克莱尔季军。佩雷兹、拉塞尔、诺里斯、阿隆索、维特尔、马格努森、角田裕毅分获四至十位。其中拉塞尔拿到了最快单圈的1分。中国车手周冠宇第13名完赛。维斯塔潘赛后表示：对于我们来说，这是很艰难的一个周末。这是献给迪特里希的（刚刚因病去世的红牛老板马特西茨），今天我们唯一能做的就是赢下比赛。以下为本次比赛成绩表：（壹星）,赛车
146,图集-2022年F1美国大奖赛正赛,,赛车
147,F1美国大奖赛排位赛：塞恩斯杆位 法拉利包揽1-2,2022年F1美国大奖赛排位赛，法拉利车队塞恩斯Q3最后一个飞驰圈做出1：34.356的成绩，拿到生涯第三个杆位！他的队友勒克莱尔第二，红牛车队维斯塔潘第三。佩雷兹、汉密尔顿、拉塞尔、斯托尔、诺里斯、阿隆索、博塔斯分获四至十位。中国车手周冠宇因为飞驰圈驶出赛道限制遗憾未能进入到Q3。以下为本次排位赛成绩表：（壹星）,赛车
148,图集-2022F1美国站FP3及排位赛,,赛车
149,图集-红牛老板马特希茨去世,,赛车
150,F1美国大奖赛第3次练习赛：维斯塔潘头名,2022年F1美国大奖赛第3次练习赛，红牛车队维斯塔潘凭借1：35.825的成绩拿到三练头名，法拉利车队勒克莱尔落后0.320秒位居第二，另一位法拉利车手塞恩斯第三，佩雷兹第四。第五至第十分别是：汉密尔顿、阿隆索、拉塞尔、维特尔、斯托尔、加斯利。中国车手周冠宇圈速第20。以下为本次练习赛成绩表：（壹星）,赛车
151,图集-2022F1美国大奖赛周五练习赛,,赛车
152,F1美国大奖赛第2次练习赛：博塔斯紧随勒克莱尔,2022年F1美国大奖赛第2次练习赛，法拉利车队勒克莱尔1分36秒810圈速第一，阿尔法罗密欧车队博塔斯第二，里卡多第三。塞恩斯、米克-舒马赫、诺里斯、维斯塔潘、汉密尔顿、加斯利、佩雷兹分列四至十位。中国车手周冠宇第14。二练进行了一个半小时的轮胎测试，以收集2023赛季倍耐力轮胎的数据。三练和排位赛将于北京时间明天03：00和06：00进行。以下为本次练习赛成绩表：（壹星）,赛车
153,F1美国大奖赛第1次练习赛：塞恩斯圈速头名,2022年F1美国大奖赛第1次练习赛，法拉利车队塞恩斯以1：36.857的成绩夺得一练头名，红牛车队维斯塔潘落后0.224秒位居第二，梅赛德斯车队汉密尔顿第三，落后0.475秒。第四至第十的车手分别是斯托尔、佩雷兹、阿隆索、拉塞尔、加斯利、诺里斯和维特尔。中国车手周冠宇圈速第12。吉奥维纳兹因撞车事故赛车受损，错过了大部分一练。以下为本次练习赛成绩表：（壹星）,赛车
154,图集-维斯塔潘庆祝卫冕车手总冠军,,赛车
155,F1日本大奖赛：维斯塔潘卫冕年度总冠军,2022年F1日本大奖赛雨中混战，红牛车队维斯塔潘最终夺冠并提前卫冕车手总冠军，法拉利车队勒克莱尔最后时刻切西瓜被罚5秒丢掉亚军，另一位红牛车手佩雷兹收获第二。中国车手周冠宇第16完赛并跑出最快圈速。以下为本次比赛成绩表：（壹星）,赛车
156,图集-2022F1日本大奖赛正赛,,赛车
157,F1日本大奖赛排位赛：维斯塔潘杆位 勒克莱尔第二,2022年F1日本大奖赛排位赛结束，凭借Q3第一个飞驰圈的出色发挥，红牛车队维斯塔潘顺利拿到日本大奖赛的杆位！法拉利车队勒克莱尔和塞恩斯两位法拉利车手分列第二和第三。第四至第十的分别是：佩雷兹、奥康、汉密尔顿、阿隆索、拉塞尔、维特尔和诺里斯！中国车手周冠宇名列第14位。维斯塔潘：能够再次在这里比赛感觉非常不可思议，特别是在排位赛低载油的状态下。赛车在赛道第一段真的非常活跃！很高兴能取得杆位，但总的来说能回到这里比赛已经超级开心了。勒克莱尔：这里的单圈非常艰难，如果在第一段非常快，那么到了第三段就会有所损失。每个人都非常接近，所以我们会努力完成一场不错的比赛。塞恩斯：很遗憾距离杆位只差0.05秒。。。。。。我认为明天的天气会影响比赛，不知道雨会在两点、三点还是四点下。但从第三位发车还是有很多机会的。明天正赛北京时间13点开跑。以下为本次排位赛成绩表：（壹星）,赛车
158,图集-2022F1日本站FP3及排位赛,,赛车
159,F1日本大奖赛第3次练习赛：维斯塔潘快过法拉利,2022年F1日本大奖赛第3次练习赛在干地条件下进行，红牛车队维斯塔潘凭借1：30.671的成绩取得头名，塞恩斯落后0.294秒排名次席。勒克莱尔第三，与维斯塔潘有0.309秒的差距。阿隆索第四，佩雷兹第五。第六至十位分别是：拉塞尔、汉密尔顿、诺里斯、奥康和斯托尔。排位赛将于北京时间14：00进行。以下为本次练习赛成绩表：（壹星）,赛车
160,官宣！德弗里斯加盟F1红牛二队,F1红牛二队官方宣布：前FE世界冠军、荷兰车手尼克·德弗里斯将在2023赛季加盟车队，征战F1赛场！尼克-德弗里斯表示：“青少年时期大部分卡丁车生涯是在意大利度过，我在这里一直有家的感觉。所以对于我来说，加入一支意大利车队很棒，感觉有了一个真正的家。我很期待与每个人会面，在下赛季之前开始建立关系。”（壹星）,赛车
161,官宣！加斯利2023赛季加盟Alpine车队,AlpineF1车队官方宣布：法国车手加斯利将在2023赛季加盟车队，双方签下多年合约！加斯利将搭档同胞奥康，一起为这支法国车队效力。（壹星）,赛车
162,F1日本大奖赛第2次练习：梅奔包揽前二 拉塞尔第1,2022年F1日本大奖赛第2次练习赛在铃鹿赛道结束，经过一个半小时的二练，拉塞尔最终凭借1：41.935的成绩拿到第一，他的队友汉密尔顿第二，梅赛德斯车队包揽前二；维斯塔潘和佩雷兹两位红牛车手取得第三和第四。马格努森第五，塞恩斯第六，第七至第十分别是：阿隆索、博塔斯、奥康和周冠宇。勒克莱尔排名第11。三练和排位赛将于北京时间明天11：00和14：00进行。以下为本次练习赛成绩表：（壹星）,赛车
163,图集-2022F1日本大奖赛周五练习赛,,赛车
164,F1日本大奖赛第1次练习赛：阿隆索雨战霸榜,2022年F1日本大奖赛第1次练习赛在大雨中进行，最终Alpine车队阿隆索凭借1：42.248的单圈成绩取得头名，这是头哥继加拿大大奖赛三练后的首个单节第一，法拉利车队塞恩斯和勒克莱尔分居第二和第三。第四至第十的分别是：奥康、马格努森、维斯塔潘、米克·舒马赫、诺里斯、博塔斯、佩雷兹。中国车手周冠宇排名第11位。以下为本次练习赛成绩表：（壹星）,赛车
165,图集-2022F1日本站周四扫描,,赛车
166,F1新加坡站佩雷兹冠军 勒克莱尔亚军周冠宇退赛,2022年F1新加坡大奖赛正式比赛在滨海湾赛道结束。红牛车队佩雷兹起跑阶段超越勒克莱尔，随后一路领先，防住了对手的追击！最终，Checo拿到赛季个人第二冠，帮助红牛车队自2013年以后，再次在新加坡大奖赛夺冠；勒克莱尔和塞恩斯帮助法拉利包揽亚军和季军！诺里斯和里卡多为迈凯伦带回第四和第五，里卡多收获赛季个人最佳战绩，斯托尔第六，同样创造赛季最佳； 维斯塔潘最后阶段从队尾追至第七位，维特尔第八，汉密尔顿第九，第十是加斯利。中国车手周冠宇因为与拉提菲发生碰撞导致退赛。佩雷兹赛后表示：这是我在F1中最棒的表现，最后三圈非常紧张。为了胜利，我今天付出了一切。以下为本次比赛成绩表：（壹星）,赛车
167,图集-2022F1新加坡站正赛,,赛车
168,罗万佩拉加冕2022WRC车手总冠军 22岁史上最年轻,#WRC#新西兰站落下帷幕，丰田车队车手罗万佩拉一路领先，获得本站冠军🏆，并提前两站加冕年度车手总冠军！2000年出生的罗万佩拉以22岁零1天的年龄刷新WRC最年轻世界冠军历史纪录，比原纪录科林-麦克雷提早了超过5年（麦克雷为27岁109天），这也是自2002赛季马库斯。格伦霍姆后芬兰的首位世界冠军车手！（浪）,赛车
