,col1,col2,col3
120,最伟大的马拉松绝地逆转 贝克勒柏林王者归来之战,近两年，最精彩的马拉松赛事要数2019年的柏林，当时，贝克勒的王者归来，以及董国建无限接近打破国家纪录，都被跑步爱好者津津乐道。今天推送的视频是贝克勒绝地逆转的回顾，在这场比赛之前，他正处在职业生涯的低谷。2017年和2018年经历了三次退赛，而2019年柏林马拉松也是他当年唯一确认参加的比赛。当时很多人调侃说，贝克勒不退赛就是最大的成功。当时的比赛进行到30公里时，贝克勒逐渐掉速，退出了第一集团。这次掉速他并没有放弃，通过慢慢的调整，他越跑越快，在37公里的时候反超领先选手，并开始追逐基普乔格的世界纪录。最后几公里，他逐渐缩小与世界纪录的差距，但最终还是差了2秒，跑出了2小时01分41秒的成绩。虽然与世界纪录失之交臂，但这种从落后到绝地逆转的戏码，堪称经典，让人看的热血沸腾。当所有人都唱衰你的时候，当所有人都说你不行的时候，他以王者的姿势重来，这就是贝克勒！,跑步
121,负重起跑或硬扛低温 冬季跑步我的外套能放哪儿,这几年，跑步运动备受青睐，无锡227个体育公园和2629公里的健身步道，成了跑友们最喜爱的奔跑场地。可一到冬天，锻炼时候装备穿戴、补给物品的存储问题，让跑友们挺“伤脑筋”：穿单衣出门太冷，穿羽绒服出门不方便；在无锡，热门的体育公园、健身步道处均无相关储物柜和驿站，“我的外套能放哪儿？”困扰无处存包放衣 轻装上阵得挨冻无论贡湖湾湿地公园的彩虹跑道，还是尚贤河湿地公园的荧光跑道、鼋头渚内的樱花跑道…… 环境优美，配套设施新，吸引了不少市民前来健身。34岁的李雨家离贡湖湾湿地公园有3公里的距离，虽说不远却也需乘坐公交到公园，可冬天一到，她发现这个办法行不通了，“没存包的地方，连水都要自己背着，更别说厚重的羽绒服了，再加上钥匙、手机、毛巾等物品，跑步挺不方便。”时间久了，李雨嫌太麻烦，于是她尝试在家里热身，只穿运动服外加薄背心以及一瓶水“轻装上阵”，可是在公园里跑了1个小时后，她身上的单衣已被汗水浸透，在等车回家时冷风一吹，冻得瑟瑟发抖。“太冷了！回去我得赶紧吃袋感冒药预防一下，下次不能再这么跑了。”昨天上午，记者在无锡体育公园里看到，很多刚结束锻炼的市民手里都攥着脱下来的厚衣服，在跑道旁的栏杆上也摆放着很多衣服，在围墙一侧的角落里还有各类鞋子和水杯。无锡马拉松配速员王小白说：“在跑道上训练，补给饮料很容易被捡垃圾的阿姨拿走，跑完没水喝很崩溃。”无锡市老年人体育协会负责人王春华表示，老年人几乎都是坐公交、步行来体育公园运动，因为没有储物柜或寄存的地方，凳子、栏杆就成了放置衣物的地方。“一边跑，衣服一边往下掉。”一旁拉着韧带的老张笑说，如此“狼狈”的情形，已成为这里固有的景观。新手跑者老马已经60岁了，他哭笑不得地说起了自己经历：“穿着厚羽绒服跑步的，热了就想脱衣服，可没处放，忍着继续跑，后来实在受不了了，就把衣服系在腰间，可是衣服太厚系不来就选择拿到了手里，折腾了半天，决定以后还是开车来跑步，这样东西可以放车里，走路3分钟就能到，开车不但浪费时间，还要付停车费，如果附近有储物柜就好了。”现状体育公园、健身步道难觅“储物空间”在刚出炉的《无锡国民体质监测报告》中显示，无锡体育人口达43%，在全省居于前列。这意味着，无锡有近一半人口为常运动人群，而跑步这项运动无疑是占比最多的。无锡不少体育公园以及健身步道，沿线景观优美，但唯独缺少提供储物功能的设施。“长跑健身的人逐年增加，健身场地虽然越来越多，配套设施却没有跟上。”这让无锡的跑友们十分遗憾。去年，无锡市路跑协会成立，数十个民间跑团有了主心骨，“冬季跑步，衣服无处安置的问题，一直存在，所以跑团组织活动的时候，一般都会安排专人看管衣物，并且每隔3到5公里，就会有补给站供水，方便大家。”无锡汇跑体育有限公司相关负责人说。但单独健身时，依然还是会面临这个问题，“夏天运动时手里拿着水杯，冬天腰里系着厚衣服，真不方便。”跑友史必萍笑言，公园和健身步道缺少存储空间，这个话题一直会被提及，何时能增加储物柜、健身驿站等便民设施？王小白表示，深圳大沙河公园有长达5公里的跑步道，一直能跑到海边，沿路有好几个公共厕所可以洗脸上厕所，还有饮料购买机、存衣柜，最棒的是还有室外直饮水。“无锡部分步道也有直饮水了，我觉得特别好，方便运动健身的市民朋友。”住在蠡湖百米高喷附近的市民李瑞说：“景区靠着蠡湖环境挺好，更适合跑步，但没有物品寄存设施，跑步时要将手机、钥匙、水杯等拿在手上，没法‘放开手脚’，运动健身的体验感打了折扣。”据悉，之前无锡有几处公园进行了大量问卷调查，不少市民对安装智能储物柜的呼声很高。“公园不仅吸引了很多跑步运动的市民，还有很多带孩子来玩的家长，大包小包没地儿放，时常有人投诉。”某开放式公园工作人员说。支招借力品牌商投广告建驿站记者了解到，也有市民打电话到相关部门反映过这一问题。“对于在体育公园以及健身步道上设立储物柜，并不是没有考虑过，但这样的室外体育设施不利于管理，很容易损坏。”无锡市体育局相关负责人表示，并不是所有储物柜都适合在公园以及健身步道旁安装。无锡市体育产业发展集团董事长张宏告诉记者，一直在计划设立户外储物柜，下一步体育公园塑胶跑道的整修，也会加入智能配套设施。他表示，智能储物柜在首次购买安装时需投入一定资金，但后期管理会更便捷，也可以远程对储物柜进行监测，这样的投入能换来居民运动时的幸福感大幅提升，很值得。对安装智能储物柜，还有跑友支招：“公园可以联系运动品牌商投放广告，搭建驿站，这样也能降低公园管理成本，方便跑步爱好者，三方都能互利共赢。”跑友晋娜表示，在昆明体育公园内的中心位置建立了品牌“跑步加油站”，这里不仅可以储物，还可以充电、休息、洗浴。（来源：江南日报 记者 璎珞/文 还月亮/摄）,跑步
122,15年坚持跑步 赤壁残疾小伙身上发生了“奇迹”,在赤壁市官塘驿镇泉洪岭村的乡间小路上，每天早晨四五点钟，早起的人们都会看到一个跑步的身影。他个头不高，跑起来一颠一颠的，速度也不快。这个人叫陈浩，是一位肢体残疾人，从2007年到现在，他凭借惊人的毅力和勇气坚持15年跑步锻炼，换来的是逐步恢复的身体和阳光乐观的心态。1993年，陈浩出生于泉洪岭村五组一个贫苦家庭，小时候聪明伶俐又听话，学习成绩很好。2005年五一劳动节期间，读小学六年级的陈浩外出游玩返家的时候，不慎从一辆“麻木”车摔下，当时就昏迷不醒。家里人先后将他送到咸宁市和武汉市的医院治疗，“武汉协和医院的医生说他一直昏迷，救回来也是个植物人，让我们放弃算了。”陈浩的父亲陈宏文告诉记者，陈浩的母亲在小孩四岁时离家出走，自己只有一个孩子，就算倾家荡产也要把孩子救活。在官塘驿镇卫生院住院四个月后，陈宏文把陈浩接回了家，在当地一个赤脚医生的指点下，他自己给儿子做治疗。2006年4月，也就是昏迷11个月后，陈浩终于醒来了。“因为左脑受损，他右边身体从头到脚都没用了，右眼看不见、右手不能吃饭写字，右脚不能走路”。醒来后的陈浩再也没有上过学。为了恢复身体机能，从2007年开始，陈浩自己开始恢复训练，他每天早晨都拄着拐杖，在村里的田间地头走路，一走就是几个小时。从最开始像蜗牛一样挪动，到后来扔掉拐杖，自己走路。“走着走着就习惯了，每天都去，后来慢慢能跑，我就开始跑步”。陈浩告诉记者，从那时起，他每天早晨5点左右起来跑步，一般是跑三个小时，6到7公里路，为了挑战自己，最远的一次跑了17公里，跑到镇上去了。15年来，从不间断。村民陈自新说，这个孩子真是有毅力，风雨无阻，每天早晨起来跑步，这么冷的天，健全人也不敢跑的。陈浩父亲说：他跑步后身体有了很大变化，以前连筷子都拿不稳，现在行动没有大的问题，生活可以自理，我也不用再担心他了，可以到外面去打工了。“跑步对你有什么影响呢”记者问陈浩。他说：“跑步对我有非常大的帮助，我的身体在恢复，对心理有帮助，我变得阳光了，生活有规律。”陈浩告诉记者，他已经29岁了，很想赚钱养活自己，目前他最拿手的就是跑步，希望能当一个残疾人长跑运动员。“之前驻村工作队到我家来走访，我跟他们说想参加体育比赛，他们还帮我报名参加了咸宁市第二届运动会残疾人田径比赛，这是第一次参加比赛，400米比赛拿了全市第四名。”“先做、才有发言权”，“多花时间成长自己、少花时间羡慕别人”，“每天告诉自己一次、我真的很不错”，“再长的路、一步步也能走完”，“男人的人生从挫折开始”……在陈浩家，记者发现三个笔记本，上面密密麻麻抄满了文章、字迹十分工整。近两年，陈浩每天还会花几个小时练字，抄写文章，他说自己读的书少，现在一有钱就会买书，看书、练字，抄写的文章还可以激励自己，充实自己，学习的过程非常开心。[记者手记]在与陈浩交流过程中，记者能感受他的上进心和阳光健康的心态，与他沟通也没有什么障碍，虽然学历不高，大脑又受过伤，但是思路清晰，反应敏捷，他有恒心、有毅力，有梦想，记者也希望他梦想成真，活出不一样的精彩。来源：云上咸宁编辑：王敏[来源：云上咸宁],跑步
123,天冷不敢跑步？这组肌肉训练帮你活跃整个冬天,小寒已过，大寒将近，又到了一年中最冷的时节。别说是跑步，不少人就连出门都需要巨大的勇气……正因如此，这样的冬天又成了跑者们“最难熬”的日子。那么，如果冬天减少跑量，甚至是进入“冬歇”，应该如何保证自己的身体状态呢？对于跑者而言，利用冬歇期唤醒身体肌肉，正是保持跑步状态和身体机能的关键因素之一。为什么要在冬季唤醒肌肉？冬天的低温和多变的天气，常常会阻止很多跑者的跑步计划，但这其实也给跑者们提供了一个训练肌肉并且唤醒一些平时训练中忽略的肌群的绝好机会。已经在跑圈里被反复提及的“核心肌群”自然有其重要性，但核心肌群并不是只有腹肌，如果光顾着训练正面的腹肌，那么并不能帮助跑者维持状态和提高跑步能力。根据训练原理，核心肌群的范围，包括由双肩平行线直至髋骨以上的肌群统称，自然也就含括了侧面以及背面的躯干。那么问题来了，为何要借着冬季唤醒它们？美国著名跑步杂志《Runner’s World》的一项调查表明，欧美顶级跑步者每周的训练课程都会安排大量的时间来增强他们的核心肌肉力量。千万不要小看对于核心肌群的训练。一场跑步中，下坡往往会给跑者带来足够的快感，但如果核心肌群没有足够的力量来控制跑者下坡时的动作，股四头肌和膝关节就会承受额外的重量并且产生不必要的摆动，从而可能导致能量过度消耗，甚至增大伤病的风险。此外，在跑道上的拐角处、躲避路上的坑洼，或者在起伏的地面跑步，腹斜肌能提供稳定性并且帮助你保持直立。如果核心肌群虚弱，转弯时的倾斜可能导致你的腿部和足部的关节承受过多的重量或者被过度拉伸。稳定而有力的核心肌群能帮助跑者节省一大部分因为不必要的关节摆动而流失的能量，从而将这些能量用到配速上，甚至在最后阶段，强健的核心肌群还能为跑者的冲刺提供更多的力量。如何唤醒沉睡的肌群？侧平板支撑（Side Plank）比起的普通的平板支撑来说，侧平板支撑相对而言是比较少被提及的部分，但也是一项相当基础的肌力训练动作，操作起来容易上手，也可以照自身程度调整操作秒数、循序渐进，主要针对腹斜肌以及腹横肌进行训练。训练方式：侧边着地，以手肘称地；专注于侧边腹部的出力，将臀部撑起离开地面；另一侧手向上延伸；停留30秒，并保持呼吸。登山式（Mountain Climber）登山式也是由平板支撑所延伸出的动作，以双手手掌撑于地面，保持核心稳定之余，将双脚交替向前。不过，这个训练着重是侧腹肌群的动作，一样是双脚交替向前，但是是往对侧手移动，右脚膝盖往左手前进、左脚膝盖往右手前进的方式进行。训练方式：呈伏地挺身准备动作，手掌撑于地面，保持手肘微弯，让上半身肌群一同参与；右脚向左胸收，停留2秒后回复，换边操作；躯干保持挺直。陆上游泳（Swimmer）位于身体后侧的各色肌群，时常被跑者忽视，然而它们的重要性，绝对不亚于前侧。陆上游泳动作为仿照游泳而成，主要专注于背部、臀部、腿后等位于身体后侧的肌群，训练时务必保持身体稳定，手脚摆动幅度不需要过大，往上举到有紧绷感即可，重点在于保持动作的连贯、稳定、流畅。训练方式：面朝下趴着，双手双脚向前、后延伸；右手搭配左脚、左手搭配右脚，上下交替摆动；保持稳定呼吸以及动作流畅；每次操作30-45秒。不可忽略“总是坐着”的臀大肌在核心肌群之中，臀大肌与髋关节可是控制下半身肌群的重要枢纽，但也由于大部分上班族总是坐着的工作方式，致使臀大肌处于“休眠”，这也称之为“臀肌失忆症”。正因如此，有两个动作，可以唤醒你那沉睡已久、强而有力的臀肌。单脚桥式（Single Leg Bridge）在各种训练菜单中，比较常见的桥式，其实是这个动作的基础版，如果想要进阶挑战，可以试试单脚桥式。训练时将注意力放在屁股上，大腿后侧放轻松，同时记得让膝盖、髋部、肩膀呈一直线。如果想要强度更高一点，可以试着在每次训练时，屁股不要碰触地板。训练方式：平躺于地面，一只脚膝盖弯曲，另一只伸直平放；同时将伸直的腿与屁股向上推，直至与肩膀、膝盖呈一直线；缓缓放下，感受另一侧屁股以及股四头肌的出力；单脚练习8-12下后，换脚练习。驴子踢 （Donkey Kick）相较于上一个单脚桥式的动作，驴子踢更适合初学者来进行操作，将专注力放在后侧肌群上，训练过程中保持呼吸，感受臀部肌肉的收紧与伸展。训练方式：成四足跪姿跪地，双手与肩同宽；像往后踢东西一般，将一只脚向后延伸，而后将膝盖缩回身体下方；重复统一动作8-12次之后，换边进行。,跑步
124,反兴奋剂中心公开违规处理结果：钱鼎彬禁赛5年,近日，中国反兴奋剂中心公开了2021违规选手处理结果，钱鼎彬因2021年无锡马拉松被测出“同位素质谱确认睾酮代谢物有外源性来源”和赛外逃避样本采集，被禁赛5年，负担30例兴奋剂检测费用，禁赛时间到2026年6月2日为止。前段时间闹得沸沸扬扬的钱鼎彬药检事件终于落下帷幕，也希望各位运动员们能够坚持初心，拿干净奖牌。（跑步指南）,跑步
125,从北向南跑步穿越新西兰 她每天平均跑近100公里,据英国《镜报》1月19日报道，出生于英国的Emma Timmis仅用20天跑完新西兰全程，并打破了世界纪录。据悉，Emma Timmis今年37岁，她从新西兰北部雷恩加角跑步出发，到最南端布拉夫结束，跑完了全程1300英里（约2092公里），仅用了20天17个小时，打破了此前35天27分钟的世界纪录。Emma每天要跑大约62英里（约100公里），要与炎热的气温作斗争，还要避开拥堵的交通。她完成这次跑步是为了为慈善事业筹集资金，到目前为止，她已经筹集了1.5万英镑。Emma说：“我的目标一直是一天跑100公里左右，但根据我现在的计算，我每天平均跑了98.8公里。一开始有很多障碍，这意味着开始几天我不能每天跑完100公里，所以到最后我每天必须跑步超过100公里，这样才能及时完成比赛。全国各地都有很多人跟着我，这些人我以前从来没见过。人们会出现在我身边，在我跑完一段路的时候，孩子们和他们的家人会在车道的尽头等着给我加油。人们会停下车，在路边举着横幅为我加油。这太神奇了，我完全被人们的支持打动了。”Emma于12月18日出发，于1月7日抵达终点线。Emma曾多次打破纪录，2001年在南非跑完了1500英里，2014年穿越了非洲大陆。在解释她为什么如此热衷于跑步时，她说：“我从12岁就开始跑步了，我以前是德比女子田径俱乐部的运动员。从那以后，我就一直在跑步，跑步是件能让我快乐的事情，也是自我反省的一种方式。我也很喜欢在大自然中，在山上和森林里，这真的对你的大脑有好处。”Emma一直在为英国儿童心理健康慈善机构和新西兰慈善机构募捐，到目前为止，她这次行动已经在英国筹集了近3300英镑，在新西兰筹集了近1.2万英镑。（中国青年网编译报道）（来源：中国青年网）,跑步
126,跑步和读书还能这么玩 扬大硕士自创“智跑”,快乐奔跑的李少锋。今年37岁的李少锋，2011年扬州大学理学硕士毕业后留扬创业至今。4年前，他迷上了跑步，并将跑步和读书结合起来，自创了智跑学习法，如今已拥有一批稳定的小粉丝。“创业耗神耗力，很多事都要干，每天都很忙碌。”李少锋说，2018年初，由于作息不规律，身体不太好，人也胖了不少。开始他纯粹是为了减肥才跑步，就是想将肚子瘦下来。没想到最初开始跑步非常痛苦，跑几百米就要歇息。“一直担心自己坚持不下去，还好挺住了。”跑了一段时间后，身体不再像以前那么“矫情”，关键是自己也瘦了不少，这更坚定了他跑下去的想法，跑步成了生活的日常。“跑步是一个挑战自我的过程，现在我已经跑了好几个城市的‘半马’。”李少锋说，通过智能佩戴装备的统计数据，他年均要跑1200多公里，成了一名跑步达人，年均能够达到半马里程的跑步次数达27次。如今，他的奔跑足迹遍布全国多个城市以及国外的一些城市，走到哪跑到哪的习惯已经养成。跑步的快乐让李少锋迷上了锻炼，他又开始练习骑行，目前已参加了不少比赛，年均骑行3000多公里。平时喜欢读书的李少锋，经常锻炼完看一会书。没想到，一本书改变了他的跑步习惯，他自创了智跑学习法。“这个习惯是从2019年开始转变的，从‘无脑跑’到‘智慧跑’。”李少锋说，影响他的是村上春树的《当我谈跑步时，我谈些什么》，读了后他觉得不能只是纯粹跑步，应该结合起来做点什么。李少锋称，每一次跑步他都和一本书结合起来，定一个跑步主题，先看书再结合书边跑边思考，不仅增强了体质，还激发了学习潜能。每一次跑步都有一个主题，都要读书，一开始坚持有些困难，日积月累，年均读100本书竟成了轻松的事。“能静心读几本书的人少了，我现在年均100本成了习惯。”李少锋说，坚持有规律跑步的毅力也在读书上体现出来，两方面都坚持了下来，渐渐地就有人关注了这种“智跑学习法”，建议他成立一个跑步训练营，组织更多的人一起坚持跑步和读书。现在他已经有一批小粉丝，不少家长想让孩子养成锻炼和读书的良好习惯。李少锋一般会为每一批孩子每一次跑步设定一个主题、推荐一本书。 记者 孟俭 文/图[来源：扬州网_扬州焦点],跑步
127,送髋是一项高级跑步技术 要先掌握这4个关键要领,对于有一定跑步经验的跑者来说，肯定经常听见“送髋”这个词语，能经常听到跑步大神在讨论它。但跑步不是用腿跑吗？怎么还扯上了髋？其实髋关节，即大众俗称的“胯”才是下肢运动的轴心。胯的运动在跑步中往往被称为“送髋”。“送髋”是一项在高手、中高手跑者之间讨论最多的技术，它被认为是一项关键性的跑步技术，在增加步幅、展现优美协调的跑姿等方面发挥重要作用。那到底什么是“送髋”呢？跑步时，大腿以髋关节为轴心，向前摆动随后又落地蹬伸，髋关节的关节窝由骨盆构成，所以跑步时腰椎-骨盆-髋关节构成了一个较为复杂同时又很精密、微妙的联动复合结构。跑步时，骨盆会产生适度向左向右的回旋运动，这种回旋运动，相当于间接增加了大腿即便没有摆腿也向前运动的幅度；同时配合大腿前摆，就形成了大腿更加往前的趋势，看上去抬腿幅度比较明显，这就是所谓“送髋”。“送髋”的本质就是骨盆适度回旋运动所带来的抬腿幅度的加大，抬腿幅度明显是“送髋”的外在表现，但“送髋”绝不等于只是抬大腿。如果只是抬大腿而没有骨盆的回旋运动，那么就不是“送髋”而是“抬腿”，换句话说，“送髋”表现为“抬腿”，但“抬腿”不等于“送髋”。“送髋”是一项高级技术，需要以速度为前提，如果速度不够快（配速在 6：00以外），那么“送髋”技术将表现得没有那么好。将其作为速度较快情况下的技术完善和提升比较现实。如果你已经有一定速度基础， 并且想进一步提升可以从下面4个方面进行改进。加强摆臂跑步是全身运动，“送髋”摆腿能力增强一定要与加强摆臂相匹配，否则是无法形成“送髋”技术的。加强摆臂，特别是强调手臂的用力后摆可以带动躯干适度左右旋转，而躯干的左右旋转借助腰椎-骨盆-髋关节复合结构，带动骨盆左右旋转，这就帮助形成了“送髋”技术。上肢用力后摆可以有效牵拉腹内斜肌、腹外斜肌，从而形成躯干牵张反射，促使骨盆在肌肉牵张反射作用下产生一定的左右旋转。其实，配速快的时候，摆臂也会自然加强，所以加强摆臂通过躯干适度扭转帮助形成“送髋”技术。改善腰椎-骨盆-髋关节灵活性如果没有良好的腰椎-骨盆-髋关节灵活性，骨盆左右旋转和抬腿幅度不够，那么也无法形成有效的“送髋”抬腿技术。大部分跑者都是伏案职业人群，久坐所形成的姿态异常很容易导致使跑者屈髋的髂腰肌比较紧张，髋打不开就会表现为坐着跑。“送髋”的本质是骨盆左右旋转配合抬腿，髋关节又连在骨盆上，一侧伸髋另一侧就会屈髋，进而带动骨盆旋转，一侧髋无法伸展相当于就会限制骨盆旋转，这就引发连锁反应 — 导致另一侧髋也就无法往前运动，所以改善腰椎-骨盆-髋关节灵活性是“送髋”技术的基础之一。加强抬腿能力训练跑者都很清楚要多练臀肌、股四头肌，但几乎都会忽视一个重要部位——髋前部肌肉的训练，髋前部肌肉学名髂腰肌，髂腰肌的主要功能是屈髋，也就是抬腿。跑步时，当一条腿蹬地结束后，就进入向前摆动阶段，也就是大腿向前摆动。大腿前摆的动力就是来自髂腰肌，如果髂腰肌力量不够，就会出现大腿前摆无力，拖着腿跑的情况。“送髋”不等于抬腿，但没有抬腿也就谈不上“送髋”了。促进小腿提拉折叠如果你认为加强髂腰肌就能形成“送髋”抬腿，显然你把问题想简单了，如果小腿拖在地上，没有一定程度地向大腿折叠，你的“送髋”抬腿就是“锄头锄地”，尚未真正掌握精髓。合理的小腿折叠技术，大大缩小了大腿向前转动半径，转动半径的减小使转动惯量随之减小。根据转动定律，转动惯量的减小，增大了大腿绕髋关节转动的角加速度，角加速度的增大，使摆动腿的角速度得到提高，这样就能形成真正良好的“送髋”技术。可见，良好的“送髋”抬腿技术要以小腿折叠作为前提，否则你的腿就像锄头一样向前抬，费力还难看。“送髋”技术是一项整合性技术，它需要全身协调性、身体灵活性和动作技术的配合没有摆臂和一定程度的躯干扭转，骨盆转动不起来；没有髋关节灵活性和髋部力量，腿抬不了；没有小腿折叠，抬腿不可持续，一环扣一环才能达到更好的效果。今天分享的跑步内容就到这里啦！以上内容来自人民邮电出版社《无伤跑法2：跑步技术优化与训练提升》，希望本文能够为您带来帮助，让你无伤奔跑。（鹏友惠跑步）,跑步
128,最疯狂的马拉松冲刺 12个人拼800米角逐冠军,马拉松42.195公里的距离，比拼的是耐力，但还有很多时候，比赛最后时刻的并驾齐驱，冲刺能力和绝对速度更胜一筹的人，往往才能笑到最后。2020年的迪拜马拉松，出现了罕见的一幕，临近终点时，第一集团依然有12名选手跑在一起，还剩最后1公里的时候，依然没人贸然加速。直到还剩800米的时候，领先的选手加速摆脱大集团，其他人也都纷纷提速，12人的阵型被打乱，每个人都开始咬牙冲刺，42公里的对决最后成了800米的冲刺，12个人陆续冲过终点，全部跑进了2小时07分。迪拜马拉松并不是一场适合创造好成绩的比赛，但它奖金丰厚，冠军有20万美金，前10的奖励也都很可观，所谓有钱能使鬼推磨，迪拜马拉松每年的竞争都很激烈，原因就在于此。（kyrie）,跑步
129,最伟大的半马对决 三大天王的21公里拉锯战,2013年的英国大北跑，一直都被跑者津津乐道，这场半马对决堪称经典，长跑皇帝格布雷西拉西耶、莫法拉、贝克勒的拉锯战，与最终的冲刺对决，让人看的大呼过瘾。2013年时，莫法拉、贝克勒才刚转型路跑赛事，格布雷西拉西耶还是马拉松的中坚力量，半马的比赛对速度的要求更高，高手的对决往往最后才能决出胜负，这场比赛因此成为经典。前18公里，三人始终齐头并进，在一个长下坡后，贝克勒加速甩开对手，格布雷西拉西耶落在最后，莫法拉处于两人中间位置。最后300多米，莫法拉咬牙冲刺追赶，快到终点时险些追上贝克勒，可最终差了一口气，贝勒爷也是以冲刺见长，最终笑到最后。（kyrie）,跑步
130,跑步会使小腿越变越粗？其实是这些姿势没做对,‘本文来源：红网医声’不少朋友都知道跑步可以减肥瘦身，于是经常约着三五好友一起跑步，但大家可能都出现过这样的情况，跑完步后大腿和小腿，比以前更硬了，看上去好像又粗一些，比以前更难看。于是便误认为，这样的运动只能让自己变的更肥更壮，便停止了运动。跑步为什么会导致小腿变粗呢？肌肉充血膨胀我们进行腿部锻炼后，肌肉会自然膨胀，给人的直观感觉就是腿变粗了。很明显，这种现象不只是在跑步过后，单独把跑步拿出来说事，可不公平。另外肌肉充血膨胀的情况是暂时性的，适当休息，做做拉伸运动，肌肉很快就能恢复了。肌肉变发达这也是爱美人士最担心的，因为发达的肌肉不仅棱角分明，还很难减退，不符合大多数人的审美。可不得不说，这种担心十分多余。我们跑步锻炼的是骨骼肌，而骨骼肌又可分为两类，快肌和慢肌。快肌纤维的直径比慢肌纤维的直径粗，如果我们经常进行短跑这样的无氧运动，那么实质上我们更多的是在锻炼快肌，快肌形状粗大，所以短跑运动员的小腿是粗壮有棱角的。但如果我们做的是慢跑这样的有氧运动，那么更多的是在锻炼慢肌，慢肌形状细长，即使经过充分的锻炼，外在表现也不显眼，也因此长跑运动员的小腿呈现的是流线型的美感。如果真想通过跑步瘦腿，我们可以选择慢跑。每次慢跑至少持续30分钟，最多可进行1~2小时，每周3~4次。这么跑，能耗尽体内糖原，然后促使脂肪消耗，从而达到减肥的目的。跑步的时候注意上身挺直，臀部为重心往前倾，躯干带动腿往前跑。脚落地时，膝关节保持微曲，不要挺直，这样对膝关节有一个缓冲作用，减少跑步对小腿肌肉的刺激，就不会出现过度锻炼肌肉的问题。慢跑后如何缓解腿部造成的肿胀感？①按摩是最好的方法，运动后按摩和拉伸肌肉能帮助放松。②洗温水澡可以有效的促进血液流动，也是好方法之一。③充足的睡眠有利身体疲劳的恢复，如果睡眠不足，即使不剧烈运动，身体一样会感觉很疲劳，就是这个原因。④多食用蔬菜可以帮助代谢， 饮食方面比以往适当增加些淀粉和蛋白就可以，比如每天多吃个鸡蛋，多喝一杯加糖的牛奶。在运动后做一些拉伸运动也能防止小腿变粗，大家不妨学起来！第一步，站直，一条腿尽量往后踏一步，保持鞋底着地，身后的那条腿保持笔直，前腿弯曲，身体垂直。双臂尽力往后拉。坚持8-12秒，换腿再做一次。第二步同样站直，一条腿往前伸并保持笔直，后腿弯曲，身体微微向前伸，双臂在前拉紧。坚持8-12秒，换腿再做一次。第三步继续站直，跷起一腿，用手抓住鞋子，尽量靠近臀部。保持臀部平衡，膝盖并拢，直立的那条腿微微弯曲，如有保持平衡的困难，可以扶住墙或椅子。坚持8-12秒，换腿再做一次。一般来说，全套拉伸运动做完所需时间大约是10-12分钟，做时动作要到位，要感觉到身体体温上升，呼吸要保持畅通，就可以把身体的关节，韧带都打开。不过，也要配合当时天气的温度，加长或者缩短拉伸运动的时长。,跑步
